﻿Date,證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,本益比,股價淨值比,殖利率,股利年度
20200102,2330,台積電,"33,282,120","17,160","11,224,165,450",332.5,339,332.5,339,+,8,"13,041,781","17,798,488","-4,756,707",0,0,0,"20,000","199,000","-179,000","-17,000","475,000","401,000","74,000","217,000","308,000","-91,000","-4,952,707",26.69,5.54,2.36,107
20200103,2330,台積電,"42,023,268","20,545","14,295,651,580",344,345,335.5,339.5,+,0.5,"18,817,154","16,223,795","2,593,359",0,0,0,"239,000","42,000","197,000","-1,108,000","713,000","785,000","-72,000","66,000","1,102,000","-1,036,000","1,682,359",26.73,5.55,2.36,107
20200106,2330,台積電,"45,677,057","22,944","15,210,531,318",333,334.5,332,332,-,7.5,"9,239,458","25,334,567","-16,095,109",0,0,0,"92,000","956,000","-864,000","822,000","564,000","656,000","-92,000","1,029,000","115,000","914,000","-16,137,109",26.14,5.42,2.41,107
20200107,2330,台積電,"51,746,181","22,362","17,053,282,011",332.5,333,326.5,329.5,-,2.5,"16,605,626","30,960,488","-14,354,862",0,0,0,"365,000","667,000","-302,000","631,000","589,000","819,000","-230,000","916,000","55,000","861,000","-14,025,862",25.94,5.38,2.43,107
20200108,2330,台積電,"37,913,748","18,228","12,484,410,088",325,333,325,329.5, ,0,"17,729,312","18,521,235","-791,923",0,0,0,"96,000","115,000","-19,000","-423,000","389,000","574,000","-185,000","451,000","689,000","-238,000","-1,233,923",25.94,5.38,2.43,107
20200109,2330,台積電,"32,397,504","16,793","10,890,847,940",335,337.5,333.5,337.5,+,8,"18,655,552","8,579,000","10,076,552",0,0,0,"170,000","110,000","60,000","-682,000","358,000","512,000","-154,000","146,000","674,000","-528,000","9,454,552",26.57,5.51,2.37,107
20200110,2330,台積電,"27,880,115","13,296","9,432,320,316",340.5,341,336,339.5,+,2,"13,854,136","12,165,037","1,689,099",0,0,0,0,"78,000","-78,000","-879,000","534,000","482,000","52,000","121,000","1,052,000","-931,000","732,099",26.73,5.55,2.36,107
20200113,2330,台積電,"30,663,332","13,457","10,455,852,739",342,342,339,341.5,+,2,"21,788,114","16,096,400","5,691,714",0,0,0,"184,000","420,000","-236,000","140,000","509,000","276,000","233,000","164,000","257,000","-93,000","5,595,714",26.89,5.58,2.34,107
20200114,2330,台積電,"30,368,993","16,339","10,488,360,978",345.5,346,344.5,346,+,4.5,"17,826,229","13,407,637","4,418,592",0,0,0,"88,000","350,000","-262,000","714,000","541,000","92,000","449,000","410,000","145,000","265,000","4,870,592",27.24,5.65,2.31,107
20200115,2330,台積電,"54,575,274","20,392","18,590,754,206",345,345,337.5,340,-,6,"24,303,582","42,208,023","-17,904,441",0,0,0,"28,000","963,585","-935,585","-322,990","1,133,000","2,102,000","-969,000","784,000","137,990","646,010","-19,163,016",26.77,5.56,2.35,107
20200116,2330,台積電,"58,217,420","24,721","19,431,133,895",330,336.5,330,334.5,-,5.5,"22,198,391","46,768,944","-24,570,553",0,0,0,"129,000","276,000","-147,000","2,603,000","1,002,000","366,000","636,000","2,258,000","291,000","1,967,000","-22,114,553",26.34,5.47,2.39,107
20200117,2330,台積電,"53,908,097","23,954","17,977,119,406",334,335.5,332,333,-,1.5,"22,277,602","40,046,989","-17,769,387",0,0,0,"102,000","1,379,000","-1,277,000","33,000","443,000","892,000","-449,000","1,218,000","736,000","482,000","-19,013,387",26.22,5.44,2.4,107
20200120,2330,台積電,"35,551,203","15,095","11,865,436,839",334,335.5,333,333, ,0,"18,926,598","22,555,082","-3,628,484",0,0,0,"11,000","612,000","-601,000","1,169,000","349,000","42,000","307,000","1,049,000","187,000","862,000","-3,060,484",26.22,5.44,2.4,107
20200130,2330,台積電,"126,820,049","55,603","40,734,449,874",326,326,316.5,316.5,-,16.5,"58,065,434","85,254,766","-27,189,332",0,0,0,"542,000","2,497,000","-1,955,000","-1,955,000","2,665,000","2,929,000","-264,000","591,000","2,282,000","-1,691,000","-31,099,332",24.92,5.17,2.53,107
20200131,2330,台積電,"62,912,055","22,639","20,205,365,710",323,323.5,319,320,+,3.5,"29,993,800","46,238,782","-16,244,982",0,0,0,"248,000","324,000","-76,000","-402,000","172,000","1,249,000","-1,077,000","1,284,000","609,000","675,000","-16,722,982",25.2,5.23,2.5,107
20200203,2330,台積電,"59,711,849","26,483","18,782,694,826",315,316.5,312,315,-,5,"21,109,609","31,801,301","-10,691,692",0,0,0,"451,000","121,000","330,000","1,309,000","1,331,000","341,000","990,000","841,000","522,000","319,000","-9,052,692",24.8,5.15,2.54,107
20200204,2330,台積電,"52,208,496","22,587","16,882,411,296",319,326,318,325,+,10,"31,166,051","24,838,585","6,327,466",0,0,0,"258,000","564,000","-306,000","-1,557,994","441,000","1,152,000","-711,000","322,000","1,168,994","-846,994","4,463,472",25.59,5.31,2.46,107
20200205,2330,台積電,"36,601,453","16,656","11,985,817,083",329,329.5,324.5,327.5,+,2.5,"21,169,056","18,166,144","3,002,912",0,0,0,"82,000","126,000","-44,000","-1,427,000","245,000","1,260,000","-1,015,000","314,000","726,000","-412,000","1,531,912",25.79,5.35,2.44,107
20200206,2330,台積電,"29,659,094","14,246","9,803,038,836",329.5,332.5,329,332.5,+,5,"16,677,287","15,582,546","1,094,741",0,0,0,"265,504","236,000","29,504","1,274,000","551,000","117,000","434,000","939,000","99,000","840,000","2,398,245",26.18,5.43,2.41,107
20200207,2330,台積電,"30,055,327","13,075","9,869,903,253",330,330.5,326,328,-,4.5,"15,733,278","20,450,383","-4,717,105",0,0,0,"43,000","188,000","-145,000","62,000","797,000","150,000","647,000","129,000","714,000","-585,000","-4,800,105",25.83,5.36,2.44,107
20200210,2330,台積電,"30,814,424","14,825","10,024,967,927",321.5,328,321,327.5,-,0.5,"9,793,070","18,098,747","-8,305,677",0,0,0,"257,000","970,000","-713,000","427,906","763,000","651,000","112,000","568,000","252,094","315,906","-8,590,771",25.79,5.35,2.44,107
20200211,2330,台積電,"29,062,935","12,766","9,629,938,182",330.5,332.5,330,331.5,+,4,"16,018,364","15,904,886","113,478",0,0,0,"129,000","105,000","24,000","-211,000","159,000","281,000","-122,000","215,000","304,000","-89,000","-73,522",26.1,5.42,2.41,107
20200212,2330,台積電,"37,612,639","17,394","12,593,082,711",333.5,336,333,335,+,3.5,"21,403,010","16,305,102","5,097,908",0,0,0,"136,000","125,000","11,000","819,000","1,132,000","306,000","826,000","268,000","275,000","-7,000","5,927,908",26.38,5.47,2.39,107
20200213,2330,台積電,"23,217,021","12,563","7,805,299,096",338,338,335,335, ,0,"13,195,159","11,140,148","2,055,011",0,0,0,"61,000","427,000","-366,000","-1,018,986","138,000","374,000","-236,000","58,000","840,986","-782,986","670,025",26.38,5.47,2.39,107
20200214,2330,台積電,"18,326,683","7,881","6,155,862,838",337,337,334.5,335, ,0,"11,853,975","12,828,705","-974,730",0,0,0,"2,000","82,000","-80,000","-310,000","126,000","125,000","1,000","132,000","443,000","-311,000","-1,364,730",26.38,5.47,2.39,107
20200217,2330,台積電,"16,145,079","9,747","5,354,339,726",331.5,333,330.5,331.5,-,3.5,"5,485,531","11,006,066","-5,520,535",0,0,0,"5,000","307,000","-302,000","52,000","409,000","350,000","59,000","67,000","74,000","-7,000","-5,770,535",26.1,5.42,2.41,107
20200218,2330,台積電,"64,662,604","36,520","20,957,801,150",324.5,326.5,322,322,-,9.5,"12,565,887","53,356,073","-40,790,186",0,0,0,"191,000","745,000","-554,000","1,448,000","1,735,000","1,271,000","464,000","1,242,000","258,000","984,000","-39,896,186",25.35,5.26,2.48,107
20200219,2330,台積電,"48,856,218","16,003","15,881,609,046",322.5,327,322,326.5,+,4.5,"32,238,699","34,951,000","-2,712,301",0,0,0,"36,000","100,000","-64,000","1,858,016","1,047,000","371,000","676,000","1,634,000","451,984","1,182,016","-918,285",25.71,5.33,2.45,107
20200220,2330,台積電,"27,061,736","11,695","8,832,642,641",328,329,325,325.5,-,1,"12,794,895","20,529,195","-7,734,300",0,0,0,"20,000","375,000","-355,000","250,621","1,017,000","573,000","444,000","209,000","402,379","-193,379","-7,838,679",25.63,5.32,2.46,107
20200221,2330,台積電,"22,974,534","9,342","7,463,007,621",325.5,326.5,323,325,-,0.5,"10,849,068","15,884,061","-5,034,993",0,0,0,"43,000","265,000","-222,000","-622,000","204,000","514,000","-310,000","285,000","597,000","-312,000","-5,878,993",25.59,5.31,2.46,107
20200224,2330,台積電,"42,946,680","18,902","13,754,512,932",319.5,321.5,319.5,320,-,5,"8,760,493","35,236,729","-26,476,236",0,0,0,"496,000","265,000","231,000","49,025","1,146,000","497,000","649,000","145,000","744,975","-599,975","-26,196,211",25.2,5.23,2.5,107
20200225,2330,台積電,"38,674,011","17,366","12,425,785,349",320,323.5,317.5,322,+,2,"14,976,874","27,904,390","-12,927,516",0,0,0,"33,000","150,000","-117,000","1,144,072","755,000","204,000","551,000","704,072","111,000","593,072","-11,900,444",25.35,5.26,2.48,107
20200226,2330,台積電,"60,768,362","24,310","19,341,695,595",317,320.5,316.5,318.5,-,3.5,"15,040,562","50,636,029","-35,595,467",0,0,0,"347,000","101,000","246,000","391,016","1,029,000","308,000","721,000","531,000","860,984","-329,984","-34,958,451",25.08,5.2,2.51,107
20200227,2330,台積電,"62,401,927","20,633","19,756,146,876",319,320,315,316,-,2.5,"24,621,943","48,743,753","-24,121,810",0,0,0,"258,000","23,000","235,000","-444,985","1,053,000","659,000","394,000","390,000","1,228,985","-838,985","-24,331,795",24.88,5.16,2.53,107
20200302,2330,台積電,"86,372,942","35,320","26,864,484,400",308,317,308,311,-,5,"28,825,099","64,756,924","-35,931,825",0,0,0,"534,000","42,000","492,000","2,951,000","2,065,000","405,000","1,660,000","1,643,000","352,000","1,291,000","-32,488,825",23.35,4.97,2.57,107
20200303,2330,台積電,"55,169,411","20,713","17,534,766,696",318.5,320,316,317.5,+,6.5,"32,554,662","36,556,569","-4,001,907",0,0,0,"200,000","541,000","-341,000","-975,964","769,000","652,000","117,000","326,000","1,418,964","-1,092,964","-5,318,871",23.84,5.08,2.52,107
20200304,2330,台積電,"44,745,146","16,118","14,304,795,666",322,322,317,320.5,+,3,"30,393,685","20,256,717","10,136,968",0,0,0,"665,000","175,000","490,000","-1,659,000","284,000","643,000","-359,000","221,000","1,521,000","-1,300,000","8,967,968",24.06,5.13,2.5,107
20200305,2330,台積電,"38,223,525","15,107","12,392,618,100",325,326,323,323,+,2.5,"16,719,121","24,143,581","-7,424,460",0,0,0,"41,000","185,000","-144,000","-746,000","494,000","1,007,000","-513,000","284,000","517,000","-233,000","-8,314,460",24.25,5.17,2.48,107
20200306,2330,台積電,"52,807,760","24,175","16,733,485,610",320,320.5,315,315,-,8,"9,957,714","44,714,739","-34,757,025",0,0,0,"110,000","79,000","31,000","-1,183,970","422,000","1,108,000","-686,000","287,000","784,970","-497,970","-35,909,995",23.65,5.04,2.54,107
20200309,2330,台積電,"88,633,277","44,882","27,236,002,054",307.5,310,305.5,305.5,-,9.5,"14,017,208","67,929,990","-53,912,782",0,0,0,"699,000","342,000","357,000","-2,123,748","1,105,000","1,167,000","-62,000","174,000","2,235,748","-2,061,748","-55,679,530",22.94,4.89,2.62,107
20200310,2330,台積電,"74,869,130","30,268","22,727,941,511",301.5,309,301,307,+,1.5,"27,545,840","50,912,807","-23,366,967",0,0,0,"419,000",0,"419,000","1,270,000","1,938,000","971,000","967,000","739,000","436,000","303,000","-21,677,967",23.05,4.91,2.61,107
20200311,2330,台積電,"64,923,710","27,176","19,913,151,529",309,310.5,302,302,-,5,"26,720,343","47,943,376","-21,223,033",0,0,0,"119,576","5,000","114,576","-4,314,986","692,000","3,031,000","-2,339,000","335,000","2,310,986","-1,975,986","-25,423,443",22.67,4.83,2.65,107
20200312,2330,台積電,"114,173,351","56,989","33,544,278,206",299,299,287,294,-,8,"31,254,651","69,797,090","-38,542,439",0,0,0,"284,000","431,000","-147,000","-3,715,995","1,629,000","2,324,000","-695,000","1,246,000","4,266,995","-3,020,995","-42,405,434",22.07,4.7,2.72,107
20200313,2330,台積電,"151,268,148","71,990","42,448,997,546",275,294,272.5,290,-,4,"48,917,705","87,532,204","-38,614,499",0,0,0,"758,000","64,000","694,000","1,686,000","1,594,000","1,881,000","-287,000","3,576,000","1,603,000","1,973,000","-36,234,499",21.77,4.64,2.76,107
20200316,2330,台積電,"103,933,228","51,292","29,343,288,916",285,291,275.5,276.5,-,13.5,"25,930,495","67,797,107","-41,866,612",0,0,0,"299,000","124,000","175,000","-5,213,981","1,090,000","2,419,000","-1,329,000","459,000","4,343,981","-3,884,981","-46,905,593",20.76,4.42,2.89,107
20200317,2330,台積電,"122,409,651","57,123","32,936,712,540",265,276.5,265,268,-,8.5,"40,390,766","77,919,225","-37,528,459",0,0,0,"633,000","175,000","458,000","-214,000","1,789,000","1,391,000","398,000","368,000","980,000","-612,000","-37,284,459",20.12,4.29,2.99,107
20200318,2330,台積電,"118,620,643","53,985","31,555,231,792",269.5,272.5,260,260,-,8,"47,276,743","79,701,364","-32,424,621",0,0,0,"558,000","56,000","502,000","-3,879,000","1,000,000","3,334,000","-2,334,000","572,000","2,117,000","-1,545,000","-35,801,621",19.52,4.16,3.08,107
20200319,2330,台積電,"160,811,697","77,302","39,559,889,553",252,253,235.5,248,X,0,"42,133,558","70,790,485","-28,656,927",0,0,0,"1,562,942","149,000","1,413,942","-4,529,000","1,369,000","3,207,000","-1,838,000","1,056,000","3,747,000","-2,691,000","-31,771,985",18.62,3.97,3.23,107
20200320,2330,台積電,"159,179,726","69,829","42,110,816,042",258.5,270,256,270,+,22,"80,962,471","95,531,533","-14,569,062",0,0,0,"1,882,000","294,947","1,587,053","-2,250,000","507,000","2,629,000","-2,122,000","1,043,000","1,171,000","-128,000","-15,232,009",20.27,4.32,2.96,107
20200323,2330,台積電,"76,963,709","41,621","19,851,467,203",257,262.5,252,255,-,15,"29,005,943","44,778,977","-15,773,034",0,0,0,"997,000","281,000","716,000","-1,328,968","763,000","523,000","240,000","458,000","2,026,968","-1,568,968","-16,386,002",19.14,4.08,3.14,107
20200324,2330,台積電,"82,377,933","41,077","22,207,033,614",268,274,266,267.5,+,12.5,"48,516,398","31,125,507","17,390,891",0,0,0,"252,000","266,000","-14,000","-404,000","119,000","1,045,000","-926,000","1,198,000","676,000","522,000","16,972,891",20.08,4.28,2.99,107
20200325,2330,台積電,"80,514,199","40,932","22,368,633,590",276.5,280,274,277,+,9.5,"42,666,875","30,796,031","11,870,844",0,0,0,"108,000","54,000","54,000","-3,188,000","261,000","2,631,000","-2,370,000","499,000","1,317,000","-818,000","8,736,844",20.8,4.43,3.43,108
20200326,2330,台積電,"54,189,633","27,648","15,108,299,935",279.5,280,275.5,280,+,3,"38,924,957","18,714,770","20,210,187",0,0,0,"148,820","160,000","-11,180","-694,000","243,000","554,000","-311,000","290,000","673,000","-383,000","19,505,007",21.02,4.48,3.39,108
20200327,2330,台積電,"69,320,306","36,025","19,324,060,590",284,286,273,273,-,7,"25,247,207","30,477,610","-5,230,403",0,0,0,"71,000","523,000","-452,000","-2,113,000","240,000","1,604,000","-1,364,000","259,000","1,008,000","-749,000","-7,795,403",20.5,4.37,3.48,108
20200330,2330,台積電,"53,403,956","27,779","14,205,364,184",263.5,269,262.5,267.5,-,5.5,"22,695,311","34,619,442","-11,924,131",0,0,0,"184,000","915,000","-731,000","-11,996","329,000","229,000","100,000","1,002,000","1,113,996","-111,996","-12,667,127",20.08,4.28,3.55,108
20200331,2330,台積電,"53,901,923","20,343","14,712,557,472",273,274,269.5,274,+,6.5,"42,291,876","32,705,183","9,586,693",0,0,0,"843,000","635,000","208,000","-1,587,000","107,000","1,391,000","-1,284,000","294,000","597,000","-303,000","8,207,693",20.57,4.38,3.47,108
20200401,2330,台積電,"47,572,034","19,580","13,022,612,818",276.5,276.5,271.5,271.5,-,2.5,"31,304,729","29,057,663","2,247,066",0,0,0,"900,000","239,000","661,000","-1,032,500","79,000","807,000","-728,000","189,000","493,500","-304,500","1,875,566",20.38,4.34,3.5,108
20200406,2330,台積電,"59,712,754","19,971","16,324,198,154",273,275.5,270,275.5,+,4,"44,749,020","40,193,861","4,555,159",0,0,0,"196,000","754,000","-558,000","1,389,000","638,000","95,000","543,000","936,000","90,000","846,000","5,386,159",20.68,4.41,3.45,108
20200407,2330,台積電,"48,887,346","24,281","13,817,936,851",283.5,284,280.5,283,+,7.5,"35,350,715","13,727,404","21,623,311",0,0,0,"374,000","169,000","205,000","-254,000","347,000","990,000","-643,000","608,000","219,000","389,000","21,574,311",21.25,4.53,3.36,108
20200408,2330,台積電,"38,698,826","19,126","11,016,972,354",285,285.5,283,285,+,2,"23,638,520","14,900,205","8,738,315",0,0,0,"1,213,000",0,"1,213,000","-1,109,000","214,000","1,265,000","-1,051,000","590,000","648,000","-58,000","8,842,315",21.4,4.56,3.33,108
20200409,2330,台積電,"29,276,430","15,271","8,346,209,654",287.5,288,282.5,283,-,2,"16,854,975","12,042,766","4,812,209",0,0,0,"186,000","309,000","-123,000","-188,000","266,000","303,000","-37,000","223,000","374,000","-151,000","4,501,209",21.25,4.53,3.36,108
20200410,2330,台積電,"28,206,858","15,833","7,894,277,586",280,282,279,279.5,-,3.5,"10,587,030","14,379,000","-3,791,970",0,0,0,"59,000","601,000","-542,000","493,000","315,000","189,000","126,000","653,000","286,000","367,000","-3,840,970",20.98,4.47,3.4,108
20200413,2330,台積電,"22,196,596","12,809","6,202,532,380",278.5,281.5,278.5,278.5,-,1,"6,542,100","12,194,770","-5,652,670",0,0,0,"200,000","160,576","39,424","-1,194,000","143,000","1,188,000","-1,045,000","157,000","306,000","-149,000","-6,807,246",20.91,4.45,3.41,108
20200414,2330,台積電,"50,196,688","22,214","14,268,689,661",281,285.5,280,285,+,6.5,"36,257,239","20,885,280","15,371,959",0,0,0,"497,000","175,000","322,000","945,000","1,116,000","148,000","968,000","573,000","596,000","-23,000","16,638,959",21.4,4.56,3.33,108
20200415,2330,台積電,"58,561,434","25,696","16,819,851,630",287,288.5,286,287.5,+,2.5,"33,117,241","33,704,498","-587,257",0,0,0,"844,000","115,000","729,000","-2,037,000","270,000","1,885,000","-1,615,000","194,000","616,000","-422,000","-1,895,257",21.58,4.6,3.3,108
20200416,2330,台積電,"48,257,280","19,084","13,813,721,932",283,288.5,283,286.5,-,1,"26,576,206","32,698,043","-6,121,837",0,0,0,"777,000","476,000","301,000","-188,000","339,000","407,000","-68,000","259,000","379,000","-120,000","-6,008,837",21.51,4.58,3.32,108
20200417,2330,台積電,"117,447,201","60,873","35,719,172,728",303.5,308.5,300.5,306.5,+,20,"81,344,563","24,013,578","57,330,985",0,0,0,"2,651,000","224,000","2,427,000","-490,000","584,000","554,000","30,000","1,240,000","1,760,000","-520,000","59,267,985",23.01,4.9,3.1,108
20200420,2330,台積電,"44,586,860","21,791","13,605,802,989",308,309,302.5,304,-,2.5,"22,308,873","23,384,245","-1,075,372",0,0,0,"41,000","54,000","-13,000","-613,000","57,000","372,000","-315,000","98,000","396,000","-298,000","-1,701,372",22.82,4.86,3.13,108
20200421,2330,台積電,"61,949,357","39,043","18,417,786,171",300.5,301.5,293.5,295,-,9,"20,311,479","35,967,718","-15,656,239",0,0,0,"136,000","418,000","-282,000","-1,675,000","202,000","1,212,000","-1,010,000","460,000","1,125,000","-665,000","-17,613,239",22.15,4.72,3.22,108
20200422,2330,台積電,"43,568,580","25,176","12,746,170,556",294.5,295,290.5,294,-,1,"18,711,815","24,800,236","-6,088,421",0,0,0,"4,000","327,000","-323,000","-214,000","377,000","728,000","-351,000","470,000","333,000","137,000","-6,625,421",22.07,4.7,3.23,108
20200423,2330,台積電,"39,977,278","18,541","11,864,085,990",300,300,294,295.5,+,1.5,"21,588,042","16,558,725","5,029,317",0,0,0,0,"120,000","-120,000","-387,000","172,000","406,000","-234,000","361,000","514,000","-153,000","4,522,317",22.18,4.73,3.21,108
20200424,2330,台積電,"26,465,090","13,661","7,799,075,756",295.5,297,294,294,-,1.5,"14,217,404","14,784,162","-566,758",0,0,0,"100,000","30,000","70,000","-101,000","75,000","118,000","-43,000","85,000","143,000","-58,000","-597,758",22.07,4.7,3.23,108
20200427,2330,台積電,"38,493,406","15,916","11,461,378,300",298,298.5,296,298,+,4,"26,336,226","17,876,675","8,459,551",0,0,0,"156,000","24,000","132,000","217,000","158,000","190,000","-32,000","533,000","284,000","249,000","8,808,551",22.37,4.77,3.19,108
20200428,2330,台積電,"37,621,165","18,214","11,134,919,970",298.5,298.5,294.5,296.5,-,1.5,"16,333,183","17,832,192","-1,499,009",0,0,0,"34,000","1,002,000","-968,000","335,000","266,000","130,000","136,000","445,000","246,000","199,000","-2,132,009",22.26,4.74,3.2,108
20200429,2330,台積電,"46,253,301","21,633","13,861,245,296",299,301.5,298,299,+,2.5,"33,835,831","18,310,635","15,525,196",0,0,0,"189,000","20,000","169,000","-1,392,000","73,000","1,154,000","-1,081,000","344,000","655,000","-311,000","14,302,196",22.45,4.78,3.18,108
20200430,2330,台積電,"58,439,085","26,219","17,753,466,901",302,305,301.5,304.5,+,5.5,"39,217,594","25,511,135","13,706,459",0,0,0,"1,868,000","65,000","1,803,000","628,000","407,000","217,000","190,000","705,000","267,000","438,000","16,137,459",22.86,4.87,3.12,108
20200504,2330,台積電,"72,252,861","37,736","21,341,931,218",294.5,296.5,294,295,-,9.5,"23,242,052","61,234,617","-37,992,565",0,0,0,"473,000","20,000","453,000","-744,000","254,000","316,000","-62,000","35,000","717,000","-682,000","-38,283,565",22.15,4.72,3.22,108
20200505,2330,台積電,"23,988,405","13,569","7,104,774,785",296.5,298,295,295.5,+,0.5,"10,675,878","16,725,167","-6,049,289",0,0,0,"442,000","414,022","27,978","34,000","116,000","142,000","-26,000","314,000","254,000","60,000","-5,987,311",22.18,4.73,3.21,108
20200506,2330,台積電,"35,704,479","16,046","10,524,838,077",294.5,296,292.5,296,+,0.5,"21,085,335","28,028,231","-6,942,896",0,0,0,"457,000","97,000","360,000","-1,276,000","78,000","1,175,000","-1,097,000","56,000","235,000","-179,000","-7,858,896",22.22,4.73,3.21,108
20200507,2330,台積電,"28,017,198","13,149","8,321,170,642",294.5,299,294.5,297.5,+,1.5,"15,269,022","19,070,223","-3,801,201",0,0,0,"160,000","19,000","141,000","987,000","328,000","15,000","313,000","748,000","74,000","674,000","-2,673,201",22.33,4.76,3.19,108
20200508,2330,台積電,"35,613,893","14,345","10,619,091,212",300,300,296,297.5, ,0,"17,180,678","27,839,938","-10,659,260",0,0,0,"50,000","101,000","-51,000","476,000","493,000","125,000","368,000","253,000","145,000","108,000","-10,234,260",22.33,4.76,3.19,108
20200511,2330,台積電,"32,379,019","14,920","9,729,431,840",300,301.5,298.5,301,+,3.5,"17,792,944","16,755,602","1,037,342",0,0,0,"714,000","249,000","465,000","567,000","452,000","2,000","450,000","243,000","126,000","117,000","2,069,342",22.6,4.81,3.16,108
20200512,2330,台積電,"52,494,788","29,073","15,553,012,596",297.5,298.5,295,295,-,6,"14,484,215","45,247,836","-30,763,621",0,0,0,"358,000","180,000","178,000","179,007","393,000","335,000","58,000","389,000","267,993","121,007","-30,406,614",22.15,4.72,3.22,108
20200513,2330,台積電,"46,158,418","14,555","13,619,538,824",293,297,292.5,297,+,2,"30,595,600","37,936,055","-7,340,455",0,0,0,"932,000","214,000","718,000","-88,990","140,000","336,000","-196,000","333,000","225,990","107,010","-6,711,445",22.3,4.75,3.2,108
20200514,2330,台積電,"34,480,948","21,482","10,119,787,160",293,295,292.5,293,-,4,"8,935,571","27,136,263","-18,200,692",0,0,0,"492,000","41,000","451,000","43,001","555,000","434,000","121,000","567,000","644,999","-77,999","-17,706,691",18.95,4.53,3.24,108
20200515,2330,台積電,"44,304,804","20,071","13,170,466,660",297.5,298.5,294.5,298,+,5,"31,250,524","22,409,791","8,840,733",0,0,0,"948,000","15,000","933,000","120,000","262,000","333,000","-71,000","555,000","364,000","191,000","9,893,733",19.28,4.61,3.19,108
20200518,2330,台積電,"96,872,065","49,640","28,216,346,996",291,293.5,290,290,-,8,"35,542,486","78,251,280","-42,708,794",0,0,0,"162,000","407,000","-245,000","-289,990","410,000","909,000","-499,000","662,000","452,990","209,010","-43,243,784",18.76,4.49,3.28,108
20200519,2330,台積電,"53,083,214","22,033","15,527,338,138",294,294,291.5,291.5,+,1.5,"37,855,808","38,963,317","-1,107,509",0,0,0,"1,510,000","339,000","1,171,000","160,014","295,000","187,000","108,000","294,000","241,986","52,014","223,505",18.86,4.51,3.26,108
20200520,2330,台積電,"36,789,994","16,906","10,772,280,152",293,294,291,294,+,2.5,"29,265,379","17,645,464","11,619,915",0,0,0,"274,000","124,000","150,000","122,007","346,000","1,662,000","-1,316,000","2,066,000","627,993","1,438,007","11,891,922",19.02,4.55,3.23,108
20200521,2330,台積電,"36,299,468","17,064","10,782,482,962",296,298,295,297.5,+,3.5,"27,462,100","15,698,895","11,763,205",0,0,0,"198,000","32,000","166,000","808,000","756,000","157,000","599,000","490,000","281,000","209,000","12,737,205",19.24,4.6,3.19,108
20200522,2330,台積電,"41,138,923","22,345","12,025,339,565",294.5,295,291,292,-,5.5,"16,353,036","35,653,537","-19,300,501",0,0,0,"155,000","51,000","104,000","97,000","273,000","227,000","46,000","681,000","630,000","51,000","-19,099,501",18.89,4.52,3.25,108
20200525,2330,台積電,"32,942,223","14,585","9,568,008,388",290.5,293,288.5,292, ,0,"16,943,400","25,463,130","-8,519,730",0,0,0,"71,195","113,000","-41,805","369,000","146,000","176,000","-30,000","560,000","161,000","399,000","-8,192,535",18.89,4.52,3.25,108
20200526,2330,台積電,"35,817,481","19,524","10,609,868,646",295,297.5,293.5,295.5,+,3.5,"27,378,640","11,037,856","16,340,784",0,0,0,"856,000","137,000","719,000","199,000","198,000","174,000","24,000","447,000","272,000","175,000","17,258,784",19.11,4.57,3.21,108
20200527,2330,台積電,"23,375,959","11,244","6,932,934,823",297,298,295.5,296.5,+,1,"18,387,055","14,356,078","4,030,977",0,0,0,"7,000","180,000","-173,000","-85,000","21,000","41,000","-20,000","271,000","336,000","-65,000","3,772,977",19.18,4.59,3.2,108
20200528,2330,台積電,"32,395,568","13,208","9,575,118,830",298.5,298.5,293,294,-,2.5,"23,419,548","23,428,455","-8,907",0,0,0,"389,000","828,000","-439,000","526,000","102,000","70,000","32,000","697,000","203,000","494,000","78,093",19.02,4.55,3.23,108
20200529,2330,台積電,"96,611,181","21,037","28,172,174,547",292,292.5,290,292,-,2,"70,486,018","91,644,971","-21,158,953",0,0,0,"125,000","379,000","-254,000","1,685,000","598,000","108,000","490,000","1,370,000","175,000","1,195,000","-19,727,953",18.89,4.52,3.25,108
20200601,2330,台積電,"37,936,214","15,502","11,205,227,094",294,296.5,293.5,295.5,+,3.5,"30,676,499","21,594,860","9,081,639",0,0,0,"165,000","178,000","-13,000","145,000","137,000","74,000","63,000","610,000","528,000","82,000","9,213,639",19.11,4.57,3.21,108
20200602,2330,台積電,"26,663,587","9,743","7,908,476,089",296,297.5,296,296.5,+,1,"19,133,365","14,919,240","4,214,125",0,0,0,"241,000","33,000","208,000","84,000","64,000","63,000","1,000","247,000","164,000","83,000","4,506,125",19.18,4.59,3.2,108
