DateTime,Volume,Transaction,Open,High,Low,Close,Dir,Change,ForeignBuy,ForeignSell,ForeignNet,TrustBuy,TrustSell,TrustNet,DealerNet,DealerBuy,DealerSell,InvestorsNet
2020/7/29,88641,53111,428,431.5,419.5,422,-,13,37689,45416,-7726,57,1824,-1767,-1690,2787,4477,-11184
2020/7/30,69936,36627,436.5,441,428.5,434,+,12,36680,37343,-663,216,506,-290,574,1399,825,-379
2020/7/31,50484,27653,426,432,425.5,425.5,-,8.5,19412,35082,-15669,159,401,-242,962,1252,290,-14949
2020/8/3,77288,43360,420.5,424,415,416,-,9.5,30688,48947,-18259,1,123,-122,327,1216,889,-18054
2020/8/4,41697,22250,421.5,425.5,418.5,425.5,+,9.5,29172,18638,10533,156,90,66,-175,239,414,10424
2020/8/5,47460,24715,430.5,433.5,426,429,+,3.5,26754,28023,-1268,192,77,114,-159,452,611,-1313
2020/8/6,43443,22414,437.5,438,431,435,+,6,30051,18320,11731,160,98,62,130,620,490,11923
2020/8/7,37611,19739,433.5,434,428,433,-,2,23419,20482,2937,128,63,65,-307,393,700,2695
2020/8/10,36067,21342,427.5,437.5,427.5,435.5,+,2.5,21091,15048,6042,159,54,105,412,587,175,6559
2020/8/11,34545,20297,432,435,429,429,-,6.5,18022,22581,-4558,175,93,82,-179,343,522,-4655
2020/8/12,53980,32761,422,423.5,419,419,-,10,18274,36952,-18677,288,34,254,-1686,532,2218,-20109
2020/8/13,45669,21499,428,429,424.5,429,+,10,34807,17955,16852,667,117,550,-856,242,1098,16546
2020/8/14,24259,12642,424,428,423,427,-,2,12669,16355,-3686,8,200,-192,155,290,135,-3723
2020/8/17,34607,20823,427,435,425.5,435,+,8,23882,10966,12916,298,136,162,1348,1452,104,14426
2020/8/18,45504,21119,440,440.5,432,433,-,2,30629,22330,8298,120,32,88,-95,609,704,8291
2020/8/19,31486,18279,436,436.5,427.5,427.5,-,5.5,18282,19941,-1658,112,12,100,-57,621,678,-1615
2020/8/20,75155,45670,427,427.5,401,415,-,12.5,28242,35290,-7047,189,783,-594,-1647,1441,3088,-9288
2020/8/21,41956,23059,421.5,427,420,424.5,+,9.5,25735,16417,9317,351,151,200,-132,334,466,9385
2020/8/24,49199,24672,427.5,434.5,425,428,+,3.5,30705,28296,2409,111,9,102,921,1156,235,3433
2020/8/25,37024,22035,433.5,436,430.5,434.5,+,6.5,16490,18898,-2407,124,105,19,274,518,244,-2114
2020/8/26,41406,25305,435.5,442,435,442,+,7.5,20098,15886,4211,175,316,-140,491,740,249,4562
2020/8/27,57206,31575,448,453.5,444,444,+,2,23267,30853,-7586,383,227,156,-605,901,1506,-8035
2020/8/28,57039,35253,440,440.5,431,435,-,9,15480,30671,-15191,246,84,162,670,1031,361,-14359
2020/8/31,88569,28294,437,439.5,426.5,426.5,-,8.5,60926,75295,-14369,131,34,97,137,1070,933,-14134
2020/9/1,50129,17137,430,435,428,435,+,8.5,37663,30122,7541,259,549,-290,-463,630,1093,6787
2020/9/2,42013,20242,441,441,430.5,433,-,2,26613,21349,5263,163,31,132,-145,566,711,5250
2020/9/3,40683,17810,439.5,439.5,433.5,436,+,3,31911,19073,12838,0,1574,-1574,-241,434,675,11022
2020/9/4,51349,27893,427,432.5,427,429,-,7,18625,36950,-18324,18,33,-15,530,1008,478,-17809
2020/9/7,39854,20003,428,432.5,425,426,-,3,17879,30866,-12987,228,50,178,86,450,364,-12723
2020/9/8,23714,12440,428,433,427.5,431,+,5,14145,12180,1964,56,0,56,-241,277,518,1780
2020/9/9,40727,21740,425,428,423,427,-,4,17018,29981,-12962,54,50,4,70,748,678,-12888
2020/9/10,35281,18244,432.5,435,430.5,435,+,8,26325,13846,12478,241,15,226,-435,161,596,12269
2020/9/11,34893,14647,435.5,436.5,432.5,436.5,+,1.5,22663,18473,4189,385,87,298,-368,391,759,4119
2020/9/14,39325,19854,436,442,435.5,441,+,4.5,17257,19095,-1837,212,20,192,385,908,523,-1260
2020/9/15,39661,21845,440.5,447,439.5,445,+,4,17643,16905,737,286,415,-129,522,722,200,1130
2020/9/16,70608,38172,460,462,455.5,458,+,13,48995,26391,22603,612,230,382,234,975,741,23219
2020/9/17,44420,26718,453,455,446.5,448.5,X,0,12077,29809,-17732,98,1292,-1193,-1186,370,1556,-20111
2020/9/18,52999,20849,447,449.5,443,444,-,4.5,30306,40191,-9884,18,656,-638,307,482,175,-10215
2020/9/21,40193,25834,443.5,450,440,440,-,4,11894,25955,-14060,18,890,-871,-2173,197,2370,-17106
2020/9/22,36842,22692,440,441,436,437,-,3,12124,19680,-7555,97,843,-746,-1646,226,1872,-9948
2020/9/23,47426,27828,436,438.5,432,433.5,-,3.5,18221,30557,-12335,117,3466,-3349,-2397,729,3126,-18083
2020/9/24,82510,54922,425.5,429,423,423,-,10.5,16521,57543,-41022,312,33,279,-624,713,1337,-41367
2020/9/25,41263,23290,427,428,421,424,+,1,20171,19241,929,217,609,-392,-1226,494,1720,-688
2020/9/28,34427,19286,427,431.5,424.5,431.5,+,7.5,19208,15105,4102,407,42,365,-23,364,387,4444
2020/9/29,42730,18647,432.5,435,428,431,-,0.5,29830,27636,2194,51,4,47,-46,336,382,2195
2020/9/30,28859,14203,430.5,435,430.5,433,+,2,18642,15426,3215,56,13,43,236,565,328,3494
2020/10/5,33238,18148,438,438,431.5,432.5,-,0.5,19706,16258,3448,50,40,10,1123,1274,151,4581
2020/10/6,36276,20189,441.5,442,437.5,439.5,+,7,26526,13670,12856,114,18,96,-102,430,532,12850
2020/10/7,44691,24438,435,445,435,443,+,3.5,30218,22717,7501,74,54,20,324,718,394,7845
2020/10/8,60853,37378,450,454,448.5,453,+,10,40444,11507,28937,640,39,601,134,991,857,29672
2020/10/12,67645,36118,458,462,457.5,460,+,7,44432,26686,17746,202,158,44,-92,1236,1328,17698
2020/10/13,46303,25938,465,465,456.5,462,+,2,27022,14839,12182,621,281,340,-219,260,479,12303
2020/10/14,52677,22599,460.5,461,457,459,-,3,35308,42415,-7106,381,152,229,-636,381,1017,-7513
2020/10/15,49987,23794,456,456.5,450,453,-,6,22777,34963,-12185,182,58,124,-272,928,1200,-12333
2020/10/16,48274,26602,451,456,448.5,449,-,4,24498,26384,-1885,96,463,-367,-1307,312,1619,-3560
2020/10/19,34846,17112,453,457.5,451,457.5,+,8.5,26325,16048,10276,36,175,-139,-1239,190,1429,8898
2020/10/20,26567,12725,455.5,457,451,451,-,6.5,15739,18647,-2908,12,135,-123,-407,335,742,-3438
2020/10/21,29906,15490,453.5,456,451,453,+,2,23125,14988,8136,30,78,-48,-3908,500,4408,4180
2020/10/22,25285,10354,450,455,449.5,455,+,2,20668,14980,5687,225,255,-30,-602,47,649,5055
2020/10/23,18777,9909,458,458,451.5,452,-,3,10115,12059,-1943,181,202,-21,299,422,123,-1665
2020/10/26,15800,17664,455,455,450,450,-,2,5815,11449,-5633,75,114,-39,-338,52,390,-6010
2020/10/27,31795,30644,447.5,448.5,445.5,447,-,3,17661,25289,-7628,48,26,22,-727,209,936,-8334
2020/10/28,26221,35598,445,447,443,444,-,3,8914,17042,-8128,73,253,-180,-2944,236,3180,-11252
2020/10/29,43075,55027,436.5,439.5,435.5,437,-,7,10366,31940,-21573,27,42,-15,-887,486,1373,-22475
2020/10/30,49770,46871,437,437,432,432,-,5,19943,39095,-19152,30,46,-16,-1379,249,1628,-20548
2020/11/2,34539,35704,433,435.5,428,435.5,+,3.5,15352,15658,-305,83,70,13,141,817,675,-151
2020/11/3,31461,21031,439.5,443,438,441,+,5.5,17260,14721,2538,91,20,71,227,577,350,2836
2020/11/4,37929,30087,444.5,451.5,443,450,+,9,19648,10790,8857,122,0,122,799,1437,638,9779
2020/11/5,36539,24764,451.5,451.5,445.5,451,+,1,27496,15657,11838,184,30,154,-69,601,670,11923
2020/11/6,32644,20999,455,455.5,450,452.5,+,1.5,25339,9831,15507,0,117,-117,-594,365,959,14796
2020/11/9,43415,27868,458,460,454,458.5,+,6,29901,13948,15953,0,170,-170,835,1536,701,16619
2020/11/10,36786,31009,452,454.5,448.5,451,-,7.5,15265,26260,-10994,115,96,19,-1133,315,1448,-12108
2020/11/11,40355,23150,448.5,457,448.5,457,+,6,27909,23623,4286,0,159,-159,2410,2893,483,6537
2020/11/12,57993,28011,463,463.5,457.5,458,+,1,45648,32061,13586,64,143,-79,52,614,561,13560
2020/11/13,31483,21663,459,462,456.5,462,+,4,18406,13192,5213,12,661,-649,552,933,381,5117
2020/11/16,83380,67363,470,484.5,469,484,+,22,43983,18261,25721,126,305,-179,1788,2957,1169,27331
2020/11/17,75763,68560,502,506,485.5,485.5,+,1.5,32785,33894,-1109,22,521,-499,-1060,885,1945,-2670
2020/11/18,56607,38186,490,497,486.5,497,+,11.5,38170,30652,7517,4,126,-122,-1052,582,1634,6343
2020/11/19,47345,40198,499,499,490,490,-,7,20847,36008,-15160,2,618,-616,646,1234,587,-15130
2020/11/20,35242,30557,486,490,486,488,-,2,16977,27312,-10334,136,161,-25,852,1092,239,-9507
2020/11/23,43708,26794,494.5,498.5,492,496.5,+,8.5,26564,24812,1752,130,167,-37,89,1018,928,1804
2020/11/24,38630,34407,499.5,500,491.5,492,-,4.5,13864,24968,-11104,118,13,105,498,1486,987,-10500
2020/11/25,47179,40066,495,495.5,487,487,-,5,20802,33451,-12649,88,480,-392,-648,690,1338,-13690
2020/11/26,31844,19587,489,493.5,488,489,+,2,18334,25221,-6886,49,199,-150,466,764,298,-6570
2020/11/27,35196,21314,487.5,492,486.5,489, ,0,19782,25696,-5914,12,206,-194,-133,560,693,-6242
2020/11/30,149311,49362,493,493.5,480.5,480.5,-,8.5,106985,140411,-33426,56,99,-42,1225,1740,514,-32243
2020/12/1,38341,24827,489.5,490,483.5,490,+,9.5,22858,22271,587,246,35,211,396,905,508,1195
2020/12/2,60208,35624,499.5,500,493.5,499,+,9,43688,33219,10468,123,17,106,-415,779,1195,10160
2020/12/3,36919,25651,499.5,499.5,495,497,-,2,20650,25535,-4884,28,15,13,-57,593,650,-4928
2020/12/4,54471,35708,498.5,505,497.5,503,+,6,32960,14229,18731,259,182,76,-340,746,1087,18467
2020/12/7,45493,34767,512,515,506,514,+,11,22961,21641,1319,1327,68,1258,-409,648,1057,2168
2020/12/8,41830,35895,514,525,509,524,+,10,17456,16412,1044,2471,108,2363,-229,558,787,3178
2020/12/9,46831,31749,521,524,520,520,-,4,24178,37259,-13080,1725,600,1125,-24,384,408,-11979
2020/12/10,43991,49079,511,515,510,512,-,8,15470,27536,-12066,1468,146,1322,-1289,943,2232,-12034
2020/12/11,51296,50929,517,517,505,516,+,4,23322,24984,-1661,1955,135,1820,-553,1009,1562,-395
2020/12/14,30809,33415,512,513,508,508,-,8,8905,17384,-8479,707,194,513,-416,600,1016,-8382
2020/12/15,43059,43967,507,510,504,504,-,4,21716,29724,-8008,871,34,837,-620,460,1080,-7790
2020/12/16,53661,30574,509,515,507,512,+,8,38058,30099,7959,377,14,363,-155,1468,1623,8167
2020/12/17,39285,34785,515,515,508,508,X,0,24077,24921,-843,114,588,-474,-237,339,576,-1555
2020/12/18,40625,20638,508,512,507,510,+,2,33665,24614,9050,137,1851,-1714,-698,38,736,6637
2020/12/21,35153,21765,512,517,508,516,+,6,23063,15493,7570,458,141,317,-544,319,863,7342
2020/12/22,25632,25973,512,516,509,509,-,7,11451,14964,-3513,99,21,78,-253,240,493,-3688
2020/12/23,18320,16428,508,511,506,509, ,0,8661,10606,-1945,61,74,-13,175,382,207,-1783
2020/12/24,15218,12743,511,512,508,510,+,1,8628,6392,2236,44,19,25,266,336,69,2529
2020/12/25,12581,14988,514,515,510,511,+,1,4443,953,3490,0,420,-420,578,639,60,3649
2020/12/28,39978,43603,477,485.5,475,475,-,3,12348,6919,5428,44,18,26,557,638,81,6012
2020/12/29,20226,17187,515,517,513,515, ,0,13627,9375,4252,325,414,-88,-1276,166,1442,2888
2020/12/30,46705,33173,516,525,514,525,+,10,33094,17455,15638,260,3,257,2340,3814,1474,18236
2020/12/31,31173,25138,526,530,524,530,+,5,18676,14068,4607,458,39,419,145,628,482,5172
2021/1/4,39489,33316,530,540,528,536,+,6,23470,11007,12463,132,165,-32,865,1539,673,13295
2021/1/5,34839,28512,536,542,535,542,+,6,21259,18243,3016,233,55,178,-450,588,1038,2744
2021/1/6,55614,55462,555,555,541,549,+,7,27716,22567,5149,181,76,105,-4162,811,4973,1091
2021/1/7,53392,47905,554,570,553,565,+,16,24724,23225,1499,206,282,-75,2060,2421,360,3484
2021/1/8,62957,56426,580,580,571,580,+,15,31558,31244,313,368,181,187,1175,1593,417,1676
2021/1/11,52771,49539,577,584,574,584,+,4,24509,31676,-7166,984,633,351,-432,1024,1456,-7248
2021/1/12,52605,59595,583,597,582,591,+,7,17582,26215,-8633,2484,320,2164,766,1839,1072,-5702
2021/1/13,75707,59966,595,605,593,605,+,14,43111,50404,-7293,254,514,-260,1951,2232,280,-5602
2021/1/14,90309,111849,587,597,587,592,-,13,29812,61064,-31252,480,2323,-1843,-44,1028,1072,-33139
2021/1/15,100998,105961,621,625,601,601,+,9,49815,41645,8170,229,209,20,411,1756,1344,8601
2021/1/18,50388,49008,608,608,594,607,+,6,21751,24496,-2744,1110,442,668,519,1232,712,-1556
2021/1/19,52947,55490,618,632,613,627,+,20,23261,18048,5212,158,264,-106,1084,1778,694,6190
2021/1/20,95484,95577,633,650,631,647,+,20,48521,53977,-5455,292,482,-190,-651,1282,1933,-6297
2021/1/21,97590,115004,640,679,640,673,+,26,30692,48606,-17914,553,1922,-1369,1379,2766,1386,-17903
2021/1/22,134238,235186,649,665,649,649,-,24,20293,81376,-61083,2044,588,1456,2075,4324,2248,-57552
2021/1/25,98608,154134,642,646,626,633,-,16,22873,50456,-27583,2799,42,2757,1265,2587,1321,-23560
2021/1/26,114797,177764,632,640,610,617,-,16,41147,56315,-15168,406,90,316,-2197,1884,4081,-17049
2021/1/27,72823,77274,618,625,611,615,-,2,33637,40251,-6613,422,74,348,980,1816,835,-5284
2021/1/28,104181,157835,600,608,598,601,-,14,35278,54873,-19594,637,0,637,980,2868,1887,-17977
2021/1/29,96875,129394,619,619,591,591,-,10,42681,60166,-17485,132,29,103,-199,1999,2199,-17582
2021/2/1,70161,81346,595,612,587,611,+,20,28364,22805,5558,510,479,31,300,1117,816,5890
2021/2/2,80724,82687,629,638,622,632,+,21,32287,24199,8087,164,462,-298,-1659,1007,2667,6129
2021/2/3,59763,56515,638,642,630,630,-,2,28000,31724,-3724,5,326,-321,-928,497,1425,-4973
2021/2/4,47547,44668,626,632,620,627,-,3,21182,29143,-7960,82,63,19,-514,841,1355,-8456
2021/2/5,57350,51140,638,641,631,632,+,5,23488,30550,-7061,85,72,12,109,860,751,-6940
2021/2/17,115578,91925,663,668,660,663,+,31,67182,58221,8960,169,31,138,3035,3194,159,12133
2021/2/18,54520,49914,664,665,656,660,-,3,25335,33252,-7916,490,24,466,69,1345,1275,-7380
2021/2/19,51651,63171,656,657,647,652,-,8,18679,30439,-11759,447,15,432,-93,579,672,-11421
2021/2/22,39512,47116,660,662,650,650,-,2,19578,22254,-2675,277,124,153,-278,692,970,-2801
2021/2/23,52868,73349,641,643,633,641,-,9,21862,29474,-7612,405,143,262,-1243,1386,2629,-8593
2021/2/24,80010,138264,627,636,625,625,-,16,36480,52636,-16155,206,550,-344,-1631,845,2476,-18131
2021/2/25,45279,46506,636,636,628,635,+,10,26221,24210,2011,268,5,263,-915,255,1170,1359
2021/2/26,137933,212428,611,618,606,606,-,29,49746,113497,-63750,1780,221,1559,-544,1883,2427,-62735
2021/3/2,57792,71325,621,622,609,609,+,3,32160,34638,-2477,453,101,352,-671,553,1224,-2797
2021/3/3,61171,57677,609,622,601,622,+,13,35188,38849,-3660,650,223,427,3878,4216,338,644
2021/3/4,75508,143916,609,611,601,601,-,21,20226,55125,-34899,680,154,526,106,2008,1902,-34267
2021/3/5,85579,127693,588,605,584,601, ,0,27323,49636,-22313,1196,5,1191,-246,1867,2113,-21368
2021/3/8,47676,84570,608,610,598,598,-,3,19224,29685,-10460,253,52,201,-18,1284,1302,-10278
2021/3/9,74471,119867,585,595,585,595,-,3,26676,46063,-19386,1019,153,866,1573,2891,1317,-16946
2021/3/10,41735,54196,601,601,593,597,+,2,21670,23847,-2176,170,97,73,-1185,690,1875,-3288
2021/3/11,55462,47948,596,612,595,609,+,12,28040,29278,-1237,215,80,135,988,1924,936,-114
2021/3/12,33876,36145,615,618,609,614,+,5,15847,13329,2517,135,42,93,-534,332,867,2076
2021/3/15,29767,26753,614,614,609,611,-,3,17549,19851,-2301,108,170,-62,-804,144,948,-3167
2021/3/16,37780,37573,610,613,607,613,+,2,18849,24012,-5163,157,122,35,27,482,454,-5100
2021/3/17,43942,68585,612,612,602,604,X,0,14801,34185,-19384,59,44,15,-395,1333,1728,-19764
2021/3/18,30223,31677,606,609,602,602,-,2,15228,19677,-4449,76,85,-9,829,1212,382,-3628
2021/3/19,74960,106938,594,598,591,591,-,11,35137,57653,-22515,406,1578,-1171,-595,1041,1636,-24282
2021/3/22,35931,55005,588,598,586,593,+,2,14110,22872,-8762,137,37,100,517,1175,657,-8145
2021/3/23,31933,36423,597,603,593,594,+,1,18318,20667,-2348,96,7,89,-538,777,1315,-2798
2021/3/24,115318,242138,571,582,571,576,-,18,19304,80050,-60745,488,447,41,-833,2036,2869,-61538
2021/3/25,74225,115951,572,581,570,575,-,1,23660,43931,-20271,382,183,199,67,1714,1647,-20004
2021/3/26,37937,49718,582,592,580,590,+,15,18040,11180,6859,129,252,-123,71,1002,930,6808
2021/3/29,40573,44500,599,602,596,599,+,9,24390,16223,8166,96,522,-426,-1302,280,1582,6437
2021/3/30,34686,46755,600,600,592,597,-,2,17180,18222,-1041,727,132,595,651,1360,708,205
2021/3/31,44454,70527,596,597,587,587,-,10,21348,31443,-10094,73,358,-284,421,1064,642,-9958
2021/4/1,45972,48170,598,602,594,602,+,15,33838,11269,22568,502,92,410,-269,947,1217,22709
2021/4/6,37664,42422,615,616,608,610,+,8,23416,10835,12581,68,500,-432,1126,1376,250,13275
2021/4/7,28140,28395,614,614,608,610, ,0,18024,14599,3425,22,292,-270,285,819,533,3440
2021/4/8,26658,32098,606,613,603,613,+,3,14371,11077,3294,12,860,-848,851,1381,530,3297
2021/4/9,31601,28920,618,618,609,610,-,3,19843,13245,6598,100,1001,-901,362,1150,788,6059
2021/4/12,23319,33422,612,613,603,605,-,5,8328,12888,-4559,196,306,-109,-273,418,691,-4942
2021/4/13,27386,30438,604,613,604,605, ,0,13452,11883,1569,10,1622,-1611,540,893,352,498
2021/4/14,31144,41234,608,612,600,612,+,7,12788,13951,-1163,242,79,163,697,1769,1071,-302
2021/4/15,36394,40541,612,619,607,619,+,7,21332,13845,7487,22,96,-74,1382,2345,963,8795
2021/4/16,49952,67601,610,611,603,610,-,9,13362,22206,-8844,5,1678,-1673,-2439,1505,3944,-12956
2021/4/19,25234,43094,605,607,601,603,-,7,9683,10367,-683,280,1271,-990,-1132,428,1560,-2805
2021/4/20,36655,54247,598,602,595,602,-,1,17343,20020,-2677,117,886,-768,-277,509,786,-3723
2021/4/21,41893,92840,599,599,592,592,-,10,10919,25955,-15036,280,762,-481,-2469,579,3048,-17987
2021/4/22,38094,64897,596,598,591,591,-,1,20715,19081,1634,54,608,-553,-457,564,1022,622
2021/4/23,29004,29147,592,602,590,602,+,11,18894,9715,9178,167,325,-157,-279,324,604,8741
2021/4/26,32426,35286,605,610,603,610,+,8,21630,9980,11650,57,1040,-983,-182,302,485,10484
2021/4/27,26761,25203,608,611,605,610, ,0,17314,9190,8123,3,893,-890,-1139,74,1214,6094
2021/4/28,24601,32198,606,608,601,602,-,8,11147,13991,-2843,48,360,-311,157,518,360,-2997
2021/4/29,35756,30756,609,609,600,600,-,2,24944,21298,3645,62,254,-191,72,466,393,3527
2021/5/3,46801,104468,595,597,588,588,-,12,15842,30402,-14559,133,820,-686,-836,465,1301,-16082
2021/5/4,45507,69833,588,594,582,591,+,3,25755,24598,1157,192,361,-168,858,1748,890,1847
2021/5/5,31786,52496,594,594,585,585,-,6,17132,20528,-3395,220,97,123,-1622,284,1906,-4894
2021/5/6,33165,69578,590,590,580,587,+,2,18675,21873,-3197,341,10,331,-351,439,790,-3217
2021/5/7,28719,30063,594,600,589,599,+,12,18637,7143,11494,213,21,192,825,973,147,12512
2021/5/10,21365,43154,596,597,588,589,-,10,9796,10514,-718,235,38,197,-428,183,611,-949
2021/5/11,66035,184838,579,580,570,571,-,18,17062,39945,-22883,1246,82,1164,-2323,879,3202,-24041
2021/5/12,138328,223058,567,571,518,560,-,11,52262,60039,-7776,1973,164,1809,677,4417,3740,-5289
2021/5/13,71519,105026,547,563,541,547,-,13,26384,37945,-11561,462,91,371,-886,2698,3584,-12076
2021/5/14,38625,52919,556,562,552,557,+,10,18469,16032,2436,800,8,792,-567,1417,1984,2661
2021/5/17,58446,76808,544,558,541,549,-,8,28392,20987,7405,621,20,601,1158,2066,908,9165
2021/5/18,44584,52152,563,573,555,572,+,23,23002,14041,8961,256,10,246,1050,1758,707,10257
2021/5/19,29610,34443,571,572,565,567,-,5,12153,18009,-5855,28,11,17,-724,814,1538,-6562
2021/5/20,36605,32301,567,571,560,567, ,0,23198,25317,-2118,149,9,140,-1174,504,1678,-3152
2021/5/21,28009,27050,572,577,568,573,+,6,18999,15323,3675,87,6,81,131,491,360,3887
2021/5/24,15981,20189,570,572,566,568,-,5,9517,8941,576,13,146,-132,-790,263,1053,-347
2021/5/25,35445,39032,576,584,573,583,+,15,24804,11933,12871,1319,68,1251,-13,271,285,14108
2021/5/26,19555,21034,587,588,581,585,+,2,12364,8964,3400,1172,9,1163,290,734,444,4853
2021/5/27,70061,37545,580,582,573,582,-,3,53536,61584,-8048,1095,21,1074,-571,248,819,-7545
2021/5/28,30720,31581,587,592,582,590,+,8,20201,11034,9166,547,38,509,791,885,93,10466
2021/5/31,31557,29798,595,597,590,597,+,7,23819,12634,11185,201,214,-13,-187,745,933,10984
2021/6/1,18405,20318,598,599,595,598,+,1,11161,6915,4246,423,267,156,-113,76,190,4289
2021/6/2,22416,25170,600,600,593,595,-,3,12972,13427,-455,259,23,235,1459,2231,771,1239
2021/6/3,31703,20749,600,600,596,596,+,1,19495,21714,-2218,1009,11,997,666,704,38,-554
2021/6/4,16072,19112,591,595,590,595,-,1,8403,11242,-2839,47,18,28,71,137,65,-2738
2021/6/7,17729,25364,594,595,583,592,-,3,7034,8740,-1705,1082,268,813,1019,1193,173,128
2021/6/8,14083,14051,590,595,588,589,-,3,7605,10848,-3243,909,16,893,739,909,169,-1610
2021/6/9,21575,36405,586,588,583,586,-,3,8343,13785,-5442,847,385,462,-795,223,1018,-5775
2021/6/10,29741,30487,591,599,587,599,+,13,20090,9083,11006,680,201,479,576,908,332,12062
2021/6/11,24940,25271,602,603,600,602,+,3,18082,6694,11388,657,242,415,-207,411,619,11595
2021/6/15,30245,33515,607,609,606,609,+,7,18147,12498,5649,71,42,29,1220,1552,332,6899
2021/6/16,28624,25816,608,608,605,605,-,4,14759,14958,-199,18,162,-144,3587,4549,961,3244
2021/6/17,26477,21061,601,606,598,606,X,0,18577,16297,2279,241,20,221,-392,290,683,2107
2021/6/18,42036,16899,608,608,601,603,-,3,35569,31510,4058,190,3650,-3460,-558,77,636,40
2021/6/21,47339,109204,590,594,583,583,-,20,5036,32941,-27905,352,155,197,-1094,1229,2323,-28802
2021/6/22,30578,56057,585,588,578,578,-,5,10971,20725,-9753,492,681,-189,-296,482,778,-10238
2021/6/23,36386,34454,583,598,581,595,+,17,22502,10964,11537,194,254,-60,6290,7312,1022,17767
2021/6/24,19322,18494,598,598,588,590,-,5,12388,10030,2357,285,390,-105,242,768,525,2495
2021/6/25,19140,16850,598,598,589,591,+,1,13852,9854,3997,65,161,-96,592,1199,607,4493
2021/6/28,15401,20825,590,590,586,590,-,1,9296,9363,-66,0,231,-231,259,463,204,-38
2021/6/29,30837,24078,598,598,591,595,+,5,23820,12746,11074,58,129,-71,106,735,629,11109
2021/6/30,34021,20097,599,599,595,595, ,0,29060,24003,5057,4,329,-325,255,351,96,4988
2021/7/1,18719,20565,596,597,591,593,-,2,12864,11325,1539,152,353,-201,-74,141,216,1263
2021/7/2,19633,24056,590,593,587,588,-,5,10183,13392,-3208,0,694,-694,47,189,141,-3855
2021/7/5,30274,21836,588,597,588,591,+,3,21801,19969,1832,57,586,-529,1184,1263,79,2487
2021/7/6,13830,15751,595,596,589,592,+,1,7985,8034,-49,41,410,-368,-193,232,425,-611
2021/7/7,17329,18023,590,594,588,594,+,2,11790,9643,2146,9,626,-617,-53,406,460,1475
2021/7/8,21596,23352,595,595,588,588,-,6,12380,16211,-3831,4,469,-465,-1102,93,1195,-5399
2021/7/9,30602,51232,582,585,580,584,-,4,9003,20880,-11877,175,180,-5,-356,640,996,-12238
2021/7/12,33011,28636,595,597,590,593,+,9,23124,13907,9217,459,392,67,890,948,58,10174
2021/7/13,54894,60121,600,608,599,607,+,14,37328,9989,27338,455,171,283,1813,2185,372,29436
2021/7/14,39670,43173,613,615,608,613,+,6,22504,10335,12168,1112,517,595,679,1193,514,13442
2021/7/15,23057,29913,613,614,608,614,+,1,12591,8957,3634,443,411,31,939,1312,373,4605
2021/7/16,61882,86192,591,595,588,589,-,25,11864,41822,-29958,0,714,-714,-1714,756,2470,-32387
2021/7/19,43248,86753,583,584,578,582,-,7,7881,29798,-21917,252,1669,-1417,-44,1203,1247,-23378
2021/7/20,16352,27956,579,584,579,581,-,1,4089,8553,-4463,60,736,-676,-13,347,360,-5153
2021/7/21,26476,32757,586,586,580,585,+,4,9537,16424,-6886,626,366,260,4063,4734,671,-2563
2021/7/22,27075,23365,589,594,587,591,+,6,19808,8741,11067,299,260,39,739,976,236,11845
2021/7/23,15705,23635,592,592,583,585,-,6,6037,11430,-5393,194,209,-15,281,562,280,-5126
2021/7/26,22442,37826,591,591,580,580,-,5,9770,14809,-5038,360,302,58,79,527,447,-4900
2021/7/27,18925,20197,581,584,580,580, ,0,11368,12050,-682,226,326,-100,609,667,57,-172
2021/7/28,39744,75078,576,579,573,579,-,1,18857,28950,-10093,678,18,660,1995,3236,1240,-7437
2021/7/29,25014,26868,585,585,577,583,+,4,19033,19464,-430,81,160,-79,114,344,229,-395
2021/7/30,26141,16353,581,582,578,580,-,3,19990,21478,-1488,11,154,-143,-86,132,218,-1717
2021/8/2,24948,19791,583,590,580,590,+,10,19497,11123,8374,1,572,-571,1329,1439,110,9132
2021/8/3,28104,20221,594,594,590,594,+,4,23259,13444,9815,80,334,-254,-447,265,713,9113
2021/8/4,23714,18228,598,598,594,596,+,2,18625,11793,6831,101,396,-295,204,489,285,6740
2021/8/5,15673,15495,598,598,593,596, ,0,10478,6827,3650,8,1029,-1021,-162,73,235,2466
2021/8/6,13994,13742,596,596,588,591,-,5,8188,8798,-609,83,240,-157,-774,204,978,-1540
2021/8/9,17611,15068,590,595,583,595,+,4,11038,10146,891,362,583,-221,-268,180,449,401
2021/8/10,17620,13983,596,596,589,591,-,4,12763,10467,2295,454,103,351,-364,127,492,2281
2021/8/11,20311,18548,590,590,585,590,-,1,14752,10087,4664,610,35,575,-54,302,356,5185
2021/8/12,16031,15202,586,588,584,586,-,4,9081,12211,-3129,771,4,767,418,587,168,-1943
2021/8/13,25440,36198,585,585,579,581,-,5,11760,18426,-6666,748,17,731,240,706,465,-5694
2021/8/16,19949,17055,582,586,578,584,+,3,14022,11435,2587,569,307,262,-352,207,560,2496
2021/8/17,31845,19184,580,582,578,580,-,4,20830,25250,-4420,432,0,432,-145,192,337,-4133
2021/8/18,47063,86118,568,575,566,574,-,6,11553,36600,-25046,1000,144,856,2678,2858,179,-21511
