Date,證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,本益比,股價淨值比,殖利率,股利年度
20180518,2330,台積電,"28,187,541","9,720","6,327,474,145",225.5,227.5,223.5,223.5,-,3,"16,394,038","19,278,315","-2,884,277",0,0,0,0,"1,866,000","-1,866,000","55,000","136,000","416,000","-280,000","490,000","155,000","335,000","-4,695,277",16.79,3.61,3.58,106
20180521,2330,台積電,"16,417,815","7,591","3,751,438,835",225,230,225,229,+,5.5,"10,220,008","7,266,361","2,953,647",0,0,0,"588,000","502,000","86,000","-308,000","292,000","322,000","-30,000","202,000","480,000","-278,000","2,731,647",17.21,3.7,3.49,106
20180522,2330,台積電,"22,422,097","6,963","5,175,634,112",230,233.5,229,229, ,0,"13,227,746","8,305,686","4,922,060",0,0,0,"24,000","30,000","-6,000","-27,000","343,000","187,000","156,000","198,000","381,000","-183,000","4,889,060",17.21,3.7,3.49,106
20180523,2330,台積電,"26,737,899","5,059","6,146,178,621",231.5,231.5,228.5,228.5,-,0.5,"22,541,363","20,209,079","2,332,284",0,0,0,"130,669","393,000","-262,331","400,000","576,000","295,000","281,000","312,000","193,000","119,000","2,469,953",17.17,3.69,3.5,106
20180524,2330,台積電,"13,450,610","4,240","3,082,675,140",229.5,230,228.5,229,+,0.5,"10,340,000","11,493,223","-1,153,223",0,0,0,"159,000","141,000","18,000","666,000","320,000","106,000","214,000","481,000","29,000","452,000","-469,223",17.21,3.7,3.49,106
20180525,2330,台積電,"16,486,294","5,474","3,769,909,946",228.5,229.5,228,228.5,-,0.5,"11,053,000","13,052,684","-1,999,684",0,0,0,"188,000","447,000","-259,000","238,000","164,000","187,000","-23,000","390,000","129,000","261,000","-2,020,684",17.17,3.69,3.5,106
20180528,2330,台積電,"17,673,270","7,239","4,020,203,060",229.5,230,226.5,227,-,1.5,"9,751,015","13,162,397","-3,411,382",0,0,0,"50,000","138,000","-88,000","478,000","419,000","35,000","384,000","172,000","78,000","94,000","-3,021,382",17.05,3.67,3.52,106
20180529,2330,台積電,"25,770,776","11,400","5,782,293,276",226.5,226.5,223.5,225,-,2,"11,383,375","22,675,816","-11,292,441",0,0,0,"170,000","330,000","-160,000","-154,000","330,000","411,000","-81,000","126,000","199,000","-73,000","-11,606,441",16.9,3.63,3.56,106
20180530,2330,台積電,"49,667,788","21,406","10,997,306,304",224,224,220.5,221,-,4,"20,653,093","33,871,933","-13,218,840",0,0,0,"82,000","1,813,000","-1,731,000","-331,000","332,000","702,000","-370,000","416,000","377,000","39,000","-15,280,840",16.6,3.57,3.62,106
20180531,2330,台積電,"96,587,458","12,737","21,553,655,265",221.5,224,220.5,224,+,3,"85,105,927","85,265,705","-159,778",0,0,0,"103,000","933,000","-830,000","-804,000","204,000","927,000","-723,000","227,000","308,000","-81,000","-1,793,778",16.83,3.62,3.57,106
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿Date,證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,本益比,股價淨值比,殖利率,股利年度
20180601,2330,台積電,"36,652,094","7,627","8,209,412,370",224.5,226.5,224,224, ,0,"30,752,938","31,390,441","-637,503",0,0,0,"10,000","137,000","-127,000","1,178,000","383,000","130,000","253,000","1,015,000","90,000","925,000","413,497",16.83,3.62,3.57,106
20180604,2330,台積電,"31,257,480","9,746","7,131,988,670",227.5,229,227,229,+,5,"23,534,373","20,651,255","2,883,118",0,0,0,"56,000","183,000","-127,000","1,090,000","761,000","186,000","575,000","740,000","225,000","515,000","3,846,118",17.21,3.7,3.49,106
20180605,2330,台積電,"27,714,384","8,509","6,329,201,896",230,230,226.5,229, ,0,"21,251,067","20,385,740","865,327",0,0,0,"29,000","102,000","-73,000","-349,000","30,000","207,000","-177,000","184,000","356,000","-172,000","443,327",17.21,3.7,3.49,106
20180606,2330,台積電,"30,375,441","9,758","6,961,135,060",229,230,227,230,+,1,"23,998,710","21,948,881","2,049,829",0,0,0,"75,000","248,000","-173,000","663,000","967,000","354,000","613,000","157,000","107,000","50,000","2,539,829",17.28,3.71,3.48,106
20180607,2330,台積電,"25,277,266","9,146","5,809,345,446",231,231.5,228,230, ,0,"18,442,207","17,208,776","1,233,431",0,0,0,"331,000","232,000","99,000","-49,000","270,000","247,000","23,000","201,000","273,000","-72,000","1,283,431",17.28,3.71,3.48,106
20180608,2330,台積電,"24,192,851","7,775","5,493,234,408",229,229,226,227,-,3,"13,913,614","19,629,100","-5,715,486",0,0,0,"23,000","359,000","-336,000","777,000","1,032,000","551,000","481,000","499,000","203,000","296,000","-5,274,486",17.05,3.67,3.52,106
20180611,2330,台積電,"22,028,933","6,726","4,980,629,259",226.5,227,225,226,-,1,"14,141,178","17,286,351","-3,145,173",0,0,0,"12,000","751,000","-739,000","676,000","785,000","167,000","618,000","253,000","195,000","58,000","-3,208,173",16.98,3.65,3.54,106
20180612,2330,台積電,"30,189,360","8,281","6,837,374,510",225,229,224,229,+,3,"20,167,922","21,816,400","-1,648,478",0,0,0,"5,000","331,000","-326,000","-313,000","449,000","726,000","-277,000","346,000","382,000","-36,000","-2,287,478",17.21,3.7,3.49,106
20180613,2330,台積電,"36,081,120","10,687","8,311,856,296",229,232,228,232,+,3,"27,891,353","20,627,109","7,264,244",0,0,0,"50,000","528,000","-478,000","-269,000","333,000","480,000","-147,000","409,000","531,000","-122,000","6,517,244",17.43,3.75,3.45,106
20180614,2330,台積電,"36,932,041","12,252","8,423,126,398",230,230,226.5,226.5,-,5.5,"19,391,650","30,005,654","-10,614,004",0,0,0,"151,000","1,362,000","-1,211,000","-591,000","563,000","1,033,000","-470,000","590,000","711,000","-121,000","-12,416,004",17.02,3.66,3.53,106
20180615,2330,台積電,"49,506,679","10,090","11,291,127,719",225,231,224,231,+,4.5,"29,502,607","37,714,045","-8,211,438",0,0,0,"19,000","975,000","-956,000","-149,000","128,000","447,000","-319,000","729,000","559,000","170,000","-9,316,438",17.36,3.73,3.46,106
20180619,2330,台積電,"61,142,624","19,088","13,754,800,554",225.5,226,224,225,-,6,"32,210,129","54,440,014","-22,229,885",0,0,0,"220,000","594,000","-374,000","-101,000","352,000","364,000","-12,000","335,000","424,000","-89,000","-22,704,885",16.9,3.63,3.56,106
20180620,2330,台積電,"40,708,701","13,262","9,175,159,127",224.5,227.5,223.5,226,+,1,"22,820,641","34,160,492","-11,339,851",0,0,0,"497,916","68,000","429,916","3,252,000","2,255,000","473,000","1,782,000","1,747,000","277,000","1,470,000","-7,657,935",16.98,3.65,3.54,106
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿Date,證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,本益比,股價淨值比,殖利率,股利年度
20180621,2330,台積電,"32,572,707","9,421","7,379,769,339",227.5,228,226,226.5,+,0.5,"9,432,150","27,155,177","-17,723,027",0,0,0,"32,000","482,000","-450,000","2,404,000","1,053,000","134,000","919,000","1,635,000","150,000","1,485,000","-15,769,027",17.02,3.66,3.53,106
20180622,2330,台積電,"44,211,409","14,388","9,994,644,852",224.5,227.5,224,227.5,+,1,"15,806,178","28,004,166","-12,197,988",0,0,0,0,"81,000","-81,000","5,674,000","2,001,000","140,000","1,861,000","4,067,000","254,000","3,813,000","-6,604,988",17.09,3.67,3.52,106
20180625,2330,台積電,"49,058,211","17,959","10,749,795,782",220,220.5,218,218,X,0,"21,782,636","33,629,765","-11,847,129",0,0,0,0,0,0,"-4,269,000","279,000","851,000","-572,000","193,000","3,890,000","-3,697,000","-16,116,129",16.38,3.52,3.67,106
20180626,2330,台積電,"43,080,346","15,639","9,242,648,746",215.5,216,212.5,214.5,-,3.5,"20,798,253","33,147,599","-12,349,346",0,0,0,"2,000","534,000","-532,000","-652,000","618,000","836,000","-218,000","760,000","1,194,000","-434,000","-13,533,346",16.12,3.46,3.73,106
20180627,2330,台積電,"40,863,414","12,681","8,742,004,301",216,216,212.5,213,-,1.5,"29,659,250","33,738,209","-4,078,959",0,0,0,"68,000","549,000","-481,000","-310,000","100,000","190,000","-90,000","394,000","614,000","-220,000","-4,869,959",16,3.44,3.76,106
20180628,2330,台積電,"38,816,780","10,772","8,231,075,920",211,214.5,210,212,-,1,"26,565,754","30,038,067","-3,472,313",0,0,0,"211,000","211,000",0,"-1,216,000","196,000","499,000","-303,000","182,000","1,095,000","-913,000","-4,688,313",15.93,3.42,3.77,106
20180629,2330,台積電,"36,848,680","8,652","7,919,779,720",212,217,212,216.5,+,4.5,"29,848,583","28,500,053","1,348,530",0,0,0,"80,000","132,000","-52,000","-570,000","94,000","491,000","-397,000","280,000","453,000","-173,000","726,530",16.27,3.5,3.7,106
20180702,2330,台積電,"33,496,442","8,508","7,257,081,470",218.5,219,214,214,-,2.5,"26,909,358","27,630,957","-721,599",0,0,0,"90,000","256,000","-166,000","-94,000","78,000","300,000","-222,000","589,000","461,000","128,000","-981,599",16.08,3.46,3.74,106
20180703,2330,台積電,"28,663,220","7,758","6,173,115,899",215.5,218,213.5,214.5,+,0.5,"23,884,971","23,368,214","516,757",0,0,0,"64,000","194,000","-130,000","-530,000","91,000","158,000","-67,000","440,000","903,000","-463,000","-143,243",16.12,3.46,3.73,106
20180704,2330,台積電,"15,359,295","5,434","3,324,927,032",217,217.5,215.5,216,+,1.5,"12,737,097","10,706,119","2,030,978",0,0,0,"49,000","120,000","-71,000","287,000","761,000","72,000","689,000","192,000","594,000","-402,000","2,246,978",16.23,3.49,3.7,106
20180705,2330,台積電,"18,225,416","5,581","3,904,832,940",214,215,213,214.5,-,1.5,"12,357,233","15,662,576","-3,305,343",0,0,0,"99,000","15,000","84,000","-171,000","118,000","103,000","15,000","191,000","377,000","-186,000","-3,392,343",16.12,3.46,3.73,106
20180706,2330,台積電,"31,344,962","8,620","6,779,063,394",217.5,217.5,215,217,+,2.5,"22,609,830","25,063,024","-2,453,194",0,0,0,"29,000","149,000","-120,000","-230,000","70,000","236,000","-166,000","147,000","211,000","-64,000","-2,803,194",16.3,3.5,3.69,106
20180709,2330,台積電,"41,165,793","14,795","9,100,880,393",219.5,223,218.5,221.5,+,4.5,"31,170,382","20,680,185","10,490,197",0,0,0,"1,432,000","145,000","1,287,000","404,000","305,000","390,000","-85,000","714,000","225,000","489,000","12,181,197",16.75,3.6,3.59,106
20180710,2330,台積電,"20,196,957","6,922","4,498,264,914",223,224,222,222,+,0.5,"14,367,483","14,255,199","112,284",0,0,0,"662,000",0,"662,000","-727,000","97,000","102,000","-5,000","93,000","815,000","-722,000","47,284",16.68,3.58,3.6,106
20180711,2330,台積電,"19,854,690","7,437","4,355,547,100",220,220,218,220,-,2,"11,854,010","14,606,360","-2,752,350",0,0,0,"500,000","9,000","491,000","-2,320,000","126,000","1,883,000","-1,757,000","110,000","673,000","-563,000","-4,581,350",16.53,3.55,3.64,106
20180712,2330,台積電,"23,806,051","7,885","5,246,628,771",218,222,218,220.5,+,0.5,"18,620,209","20,965,483","-2,345,274",0,0,0,"294,000","59,000","235,000","114,000","81,000","6,000","75,000","263,000","224,000","39,000","-1,996,274",16.57,3.56,3.63,106
20180713,2330,台積電,"30,419,311","11,723","6,799,894,334",222.5,224.5,222.5,224.5,+,4,"22,238,709","18,857,982","3,380,727",0,0,0,"211,000","92,000","119,000","14,000","230,000","113,000","117,000","225,000","328,000","-103,000","3,513,727",16.87,3.63,3.56,106
20180716,2330,台積電,"16,107,254","6,321","3,612,296,896",224.5,225,223.5,223.5,-,1,"8,968,506","11,039,729","-2,071,223",0,0,0,"900,000","6,000","894,000","-1,698,000","205,000","1,545,000","-1,340,000","46,000","404,000","-358,000","-2,875,223",16.79,3.61,3.58,106
20180717,2330,台積電,"22,554,436","8,636","5,003,028,272",222.5,223.5,221,221.5,-,2,"15,666,316","16,966,702","-1,300,386",0,0,0,"1,254,000","57,000","1,197,000","-39,000","310,000","225,000","85,000","98,000","222,000","-124,000","-142,386",16.64,3.58,3.61,106
20180718,2330,台積電,"45,802,658","12,139","10,221,407,834",223,224,222,223,+,1.5,"37,262,215","35,623,755","1,638,460",0,0,0,"1,929,000","51,000","1,878,000","195,000","1,246,000","750,000","496,000","317,000","618,000","-301,000","3,711,460",16.75,3.6,3.59,106
20180719,2330,台積電,"43,976,216","12,076","9,930,715,930",225.5,227,224.5,224.5,+,1.5,"29,584,558","21,830,143","7,754,415",0,0,0,"1,068,000","4,000","1,064,000","278,000","1,427,000","1,004,000","423,000","118,000","263,000","-145,000","9,096,415",16.87,3.63,3.56,106
20180720,2330,台積電,"103,652,023","39,544","24,367,904,428",235,237.5,233,237.5,+,13,"72,449,759","35,047,959","37,401,800",0,0,0,"4,001,000","34,000","3,967,000","-1,551,000","556,000","1,182,000","-626,000","331,000","1,256,000","-925,000","39,817,800",17.84,3.83,3.37,106
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿Date,證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,本益比,股價淨值比,殖利率,股利年度
20180723,2330,台積電,"52,269,877","19,777","12,621,500,480",239,245,238.5,241,+,3.5,"35,168,336","19,354,785","15,813,551",0,0,0,"1,889,000","90,000","1,799,000","-1,175,000","629,000","835,000","-206,000","232,000","1,201,000","-969,000","16,437,551",18.11,3.89,3.32,106
20180724,2330,台積電,"27,468,267","10,574","6,599,675,515",240,241.5,238.5,241, ,0,"17,935,847","18,525,353","-589,506",0,0,0,"624,000","41,000","583,000","-2,000","244,000","279,000","-35,000","147,000","114,000","33,000","-8,506",18.11,3.89,3.32,106
20180725,2330,台積電,"21,530,312","8,491","5,173,924,310",239,241,239,240.5,-,0.5,"15,420,005","13,758,234","1,661,771",0,0,0,"156,000","120,000","36,000","-80,000","60,000","145,000","-85,000","52,000","47,000","5,000","1,617,771",18.07,3.88,3.33,106
20180726,2330,台積電,"30,856,388","10,235","7,435,261,120",241,242.5,239.5,241,+,0.5,"19,665,000","20,775,853","-1,110,853",0,0,0,"102,000","62,000","40,000","136,000","173,000","62,000","111,000","176,000","151,000","25,000","-934,853",18.11,3.89,3.32,106
20180727,2330,台積電,"27,129,646","12,493","6,605,479,210",242,244.5,241,244.5,+,3.5,"21,632,148","11,369,000","10,263,148",0,0,0,"5,000","91,000","-86,000","-254,000","438,000","366,000","72,000","92,000","418,000","-326,000","9,923,148",18.37,3.95,3.27,106
20180730,2330,台積電,"22,803,730","9,953","5,585,710,909",244.5,245.5,244,245.5,+,1,"15,855,637","9,976,100","5,879,537",0,0,0,"9,000","47,000","-38,000","-526,000","121,000","242,000","-121,000","20,000","425,000","-405,000","5,315,537",18.44,3.96,3.26,106
20180731,2330,台積電,"28,202,542","9,460","6,912,550,610",243.5,246,242,246,+,0.5,"19,217,056","19,309,750","-92,694",0,0,0,"1,867,000","40,000","1,827,000","-1,442,000","165,000","1,463,000","-1,298,000","27,000","171,000","-144,000","292,306",18.48,3.97,3.25,106
20180801,2330,台積電,"29,777,161","11,667","7,375,488,342",247,248,246.5,248,+,2,"21,802,948","17,015,025","4,787,923",0,0,0,"443,000","14,000","429,000","-777,000","221,000","759,000","-538,000","32,000","271,000","-239,000","4,439,923",18.63,4,3.23,106
20180802,2330,台積電,"22,775,110","10,343","5,611,725,541",249,249.5,243.5,244.5,-,3.5,"12,456,044","11,693,667","762,377",0,0,0,"447,000","60,000","387,000","-253,000","456,000","850,000","-394,000","427,000","286,000","141,000","896,377",18.37,3.95,3.27,106
20180803,2330,台積電,"25,165,097","9,585","6,205,758,662",246,248,245,247,+,2.5,"17,614,600","16,762,266","852,334",0,0,0,"1,830,000","91,000","1,739,000","789,000","558,000","84,000","474,000","328,000","13,000","315,000","3,380,334",18.56,3.99,3.24,106
20180806,2330,台積電,"22,364,568","9,732","5,487,396,854",245,247,244,245.5,-,1.5,"11,719,299","16,520,000","-4,800,701",0,0,0,"800,000","76,000","724,000","-65,000","230,000","466,000","-236,000","361,000","190,000","171,000","-4,141,701",18.44,3.96,3.26,106
20180807,2330,台積電,"24,352,418","9,665","5,922,738,042",245,245.5,241.5,241.5,-,4,"15,154,397","20,459,386","-5,304,989",0,0,0,"161,000","242,000","-81,000","534,000","572,000","163,000","409,000","324,000","199,000","125,000","-4,851,989",18.14,3.9,3.31,106
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿Date,證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,本益比,股價淨值比,殖利率,股利年度
20180808,2330,台積電,"24,382,432","10,247","6,011,480,272",245,247.5,244.5,247.5,+,6,"19,319,373","8,625,027","10,694,346",0,0,0,"81,000","9,000","72,000","-261,000","17,000","349,000","-332,000","263,000","192,000","71,000","10,505,346",18.6,4,3.23,106
20180809,2330,台積電,"15,128,655","7,127","3,740,736,404",247,248,246,247,-,0.5,"10,153,723","7,407,766","2,745,957",0,0,0,"1,100,000","17,000","1,083,000","-168,000","210,000","152,000","58,000","103,000","329,000","-226,000","3,660,957",18.56,3.99,3.24,106
20180810,2330,台積電,"16,125,492","6,558","3,961,311,040",246.5,247,244.5,245,-,2,"11,729,059","12,298,000","-568,941",0,0,0,"296,000","20,000","276,000","94,000","151,000","88,000","63,000","203,000","172,000","31,000","-198,941",18.41,3.96,3.27,106
20180813,2330,台積電,"17,881,194","9,875","4,302,280,285",241.5,243,239,240.5,-,4.5,"6,296,141","11,741,274","-5,445,133",0,0,0,"59,000","68,000","-9,000","-681,000","481,000","575,000","-94,000","46,000","633,000","-587,000","-6,135,133",18.07,3.88,3.33,106
20180814,2330,台積電,"17,488,913","7,415","4,262,753,253",245,245,242.5,243.5,+,3,"12,372,663","11,421,062","951,601",0,0,0,"166,000","36,000","130,000","-362,000","45,000","685,000","-640,000","379,000","101,000","278,000","719,601",17.97,4.24,3.29,106
20180815,2330,台積電,"19,236,321","8,920","4,642,117,523",244.5,244.5,239.5,241.5,-,2,"12,413,838","9,654,799","2,759,039",0,0,0,"67,000","465,000","-398,000","-2,145,000","134,000","1,799,000","-1,665,000","275,000","755,000","-480,000","216,039",17.82,4.2,3.31,106
20180816,2330,台積電,"19,155,966","9,397","4,587,260,340",238,241.5,238,239,-,2.5,"10,761,111","12,966,155","-2,205,044",0,0,0,0,"11,000","-11,000","554,000","404,000","309,000","95,000","604,000","145,000","459,000","-1,662,044",17.64,4.16,3.35,106
20180817,2330,台積電,"19,634,474","6,680","4,707,354,383",239.5,241,239,239.5,+,0.5,"16,072,226","15,022,400","1,049,826",0,0,0,"131,000","89,000","42,000","-597,000","15,000","220,000","-205,000","95,000","487,000","-392,000","494,826",17.68,4.17,3.34,106
20180820,2330,台積電,"17,014,437","6,640","4,068,729,103",239.5,240,238,239.5, ,0,"13,374,688","13,037,499","337,189",0,0,0,"64,000","285,000","-221,000","225,000","52,000","22,000","30,000","267,000","72,000","195,000","341,189",17.68,4.17,3.34,106
20180821,2330,台積電,"13,871,127","5,474","3,328,215,657",239,241,238.5,241,+,1.5,"9,656,550","11,810,940","-2,154,390",0,0,0,"204,000","40,000","164,000","185,000","256,000","300,000","-44,000","432,000","203,000","229,000","-1,805,390",17.79,4.19,3.32,106
20180822,2330,台積電,"12,679,240","5,009","3,063,201,922",241.5,242.5,240.5,242,+,1,"8,486,701","9,042,331","-555,630",0,0,0,"67,000","5,000","62,000","-1,102,000","95,000","858,000","-763,000","188,000","527,000","-339,000","-1,595,630",17.86,4.21,3.31,106
20180823,2330,台積電,"17,216,240","5,660","4,200,671,070",243,244.5,243,244.5,+,2.5,"14,440,802","11,335,995","3,104,807",0,0,0,"547,000","4,000","543,000","125,000","216,000","21,000","195,000","165,000","235,000","-70,000","3,772,807",18.04,4.26,3.27,106
20180824,2330,台積電,"15,446,943","5,099","3,772,959,070",245.5,246,243,243.5,-,1,"11,058,417","12,019,396","-960,979",0,0,0,"230,000","28,000","202,000","-528,000","164,000","291,000","-127,000","125,000","526,000","-401,000","-1,286,979",17.97,4.24,3.29,106
20180827,2330,台積電,"15,579,299","7,858","3,825,736,755",246,246.5,244.5,245,+,1.5,"13,349,470","6,947,163","6,402,307",0,0,0,"84,000","40,000","44,000","732,000","474,000","20,000","454,000","376,000","98,000","278,000","7,178,307",18.08,4.26,3.27,106
20180828,2330,台積電,"40,410,531","16,881","10,075,613,779",248.5,250,248,249.5,+,4.5,"33,793,452","16,477,000","17,316,452",0,0,0,"615,000","253,000","362,000","174,000","412,000","317,000","95,000","531,000","452,000","79,000","17,852,452",18.41,4.34,3.21,106
20180829,2330,台積電,"57,633,182","25,668","14,784,556,456",253.5,259,253.5,259,+,9.5,"44,723,474","17,506,991","27,216,483",0,0,0,"1,131,000","77,000","1,054,000","-823,000","430,000","1,016,000","-586,000","424,000","661,000","-237,000","27,447,483",19.11,4.51,3.09,106
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿Date,證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,本益比,股價淨值比,殖利率,股利年度
20180830,2330,台積電,"52,622,808","22,862","13,914,404,873",264.5,268,262.5,263.5,+,4.5,"38,896,399","21,608,035","17,288,364",0,0,0,"998,000","357,000","641,000","-1,113,000","235,000","683,000","-448,000","349,000","1,014,000","-665,000","16,816,364",19.45,4.59,3.04,106
20180831,2330,台積電,"70,000,506","19,019","17,920,548,387",257.5,259,254,256,-,7.5,"50,232,770","52,401,635","-2,168,865",0,0,0,"195,000","143,000","52,000","1,052,000","1,061,000","171,000","890,000","425,000","263,000","162,000","-1,064,865",18.89,4.46,3.13,106
20180903,2330,台積電,"34,510,555","11,442","8,901,193,266",259,260,256.5,257,+,1,"29,869,123","21,524,996","8,344,127",0,0,0,"159,000","104,000","55,000","-1,389,000","28,000","633,000","-605,000","58,000","842,000","-784,000","7,010,127",18.97,4.47,3.11,106
20180904,2330,台積電,"41,455,615","9,069","10,654,493,061",258.5,259.5,255.5,257.5,+,0.5,"28,887,881","27,796,276","1,091,605",0,0,0,"214,000","107,000","107,000","299,000","160,000","26,000","134,000","330,000","165,000","165,000","1,497,605",19,4.48,3.11,106
20180905,2330,台積電,"52,706,459","16,421","13,833,360,422",260,264.5,259,264,+,6.5,"40,061,279","30,007,747","10,053,532",0,0,0,"326,000","115,813","210,187","-2,061,000","303,000","1,610,000","-1,307,000","258,000","1,012,000","-754,000","8,202,719",19.48,4.59,3.03,106
20180906,2330,台積電,"39,779,488","11,996","10,467,251,488",268,268,261,261,-,3,"30,019,173","27,792,538","2,226,635",0,0,0,"264,000","83,000","181,000","-487,000","250,000","561,000","-311,000","349,000","525,000","-176,000","1,920,635",19.26,4.54,3.07,106
20180907,2330,台積電,"44,746,728","15,015","11,753,033,262",263,264,260.5,264,+,3,"39,952,000","28,144,854","11,807,146",0,0,0,"329,503","241,000","88,503","-1,350,000","129,000","979,000","-850,000","190,000","690,000","-500,000","10,545,649",19.48,4.59,3.03,106
20180910,2330,台積電,"62,851,599","15,504","16,669,866,076",266.5,266.5,262.5,264.5,+,0.5,"56,136,096","42,241,804","13,894,292",0,0,0,"48,000","402,000","-354,000","-890,000","134,000","613,000","-479,000","192,000","603,000","-411,000","12,650,292",19.52,4.6,3.02,106
20180911,2330,台積電,"44,981,276","14,768","11,709,484,991",263,263.5,258,260,-,4.5,"30,505,534","29,763,333","742,201",0,0,0,"597,000","280,000","317,000","1,538,000","495,000","210,000","285,000","1,438,000","185,000","1,253,000","2,597,201",19.19,4.52,3.08,106
20180912,2330,台積電,"38,415,965","12,104","9,987,682,900",261,262,258,260.5,+,0.5,"32,351,432","24,725,056","7,626,376",0,0,0,"169,000","360,000","-191,000","1,441,000","1,524,000","135,000","1,389,000","284,000","232,000","52,000","8,876,376",19.23,4.53,3.07,106
20180913,2330,台積電,"37,959,180","14,987","9,721,989,110",260,260,253.5,255,-,5.5,"19,558,281","26,445,780","-6,887,499",0,0,0,"480,000","76,000","404,000","1,631,000","1,280,000","121,000","1,159,000","555,000","83,000","472,000","-4,852,499",18.82,4.44,3.14,106
20180914,2330,台積電,"40,034,219","15,690","10,379,404,959",257,261.5,257,261,+,6,"32,082,000","20,030,866","12,051,134",0,0,0,"551,000","169,000","382,000","523,000","426,000","328,000","98,000","616,000","191,000","425,000","12,956,134",19.26,4.54,3.07,106
20180917,2330,台積電,"25,041,358","10,710","6,483,537,091",262.5,262.5,257,258,-,3,"13,439,532","10,825,736","2,613,796",0,0,0,"856,000",0,"856,000","674,000","954,000","152,000","802,000","236,000","364,000","-128,000","4,143,796",19.04,4.49,3.1,106
20180918,2330,台積電,"34,381,152","11,097","8,771,502,830",256.5,257,254,254.5,-,3.5,"22,431,563","17,092,546","5,339,017",0,0,0,"861,000","139,000","722,000","17,000","357,000","518,000","-161,000","403,000","225,000","178,000","6,078,017",18.78,4.43,3.14,106
20180919,2330,台積電,"69,978,711","14,056","18,074,954,749",258,260,257,258,+,3.5,"63,316,846","45,316,544","18,000,302",0,0,0,"199,000","34,000","165,000","538,000","267,000","340,000","-73,000","964,000","353,000","611,000","18,703,302",19.04,4.49,3.1,106
