DateTime,Date,Volume,Transaction,Value,Open,High,Low,Dir,Change,ForeignBuy,ForeignSell,ForeignNet,TrustBuy,TrustSell,TrustNet,DealerNet,DealerBuy,DealerSell,InvestorsNet,PE-Ratio,PBR,Yield,Close
2020-09-02,20200902,42013407,20242,18268716092,441.0,441.0,430.5,-,2.0,26613085.0,21349931.0,5263154.0,163000,31000,132000,-145000,566000.0,711000.0,5250154,24.69,6.53,2.19,433.0
2020-09-03,20200903,40683617,17810,17768951582,439.5,439.5,433.5,+,3.0,31911542.0,19073186.0,12838356.0,0,1574419,-1574419,-241000,434000.0,675000.0,11022937,24.86,6.57,2.18,436.0
2020-09-04,20200904,51349911,27893,22051596821,427.0,432.5,427.0,-,7.0,18625528.0,36950241.0,-18324713.0,18000,33000,-15000,530000,1008000.0,478000.0,-17809713,24.46,6.47,2.21,429.0
2020-09-07,20200907,39854584,20003,17060627028,428.0,432.5,425.0,-,3.0,17879590.0,30866807.0,-12987217.0,228000,50000,178000,86000,450000.0,364000.0,-12723217,24.29,6.42,2.23,426.0
2020-09-08,20200908,23714670,12440,10208232440,428.0,433.0,427.5,+,5.0,14145710.0,12180947.0,1964763.0,56424,0,56424,-241000,277000.0,518000.0,1780187,24.57,6.5,2.2,431.0
2020-09-09,20200909,40727362,21740,17312991408,425.0,428.0,423.0,-,4.0,17018718.0,29981653.0,-12962935.0,54000,50000,4000,70000,748000.0,678000.0,-12888935,24.34,6.44,2.22,427.0
2020-09-10,20200910,35281921,18244,15275112115,432.5,435.0,430.5,+,8.0,26325205.0,13846297.0,12478908.0,241000,15000,226000,-435000,161000.0,596000.0,12269908,24.8,6.56,2.18,435.0
2020-09-11,20200911,34893469,14647,15171902036,435.5,436.5,432.5,+,1.5,22663366.0,18473661.0,4189705.0,385000,87000,298000,-368000,391000.0,759000.0,4119705,24.89,6.58,2.18,436.5
2020-09-14,20200914,39325833,19854,17282659859,436.0,442.0,435.5,+,4.5,17257995.0,19095138.0,-1837143.0,212000,20000,192000,385000,908000.0,523000.0,-1260143,25.14,6.65,2.15,441.0
2020-09-15,20200915,39661449,21845,17608049536,440.5,447.0,439.5,+,4.0,17643000.0,16905337.0,737663.0,286000,415585,-129585,522000,722000.0,200000.0,1130078,25.37,6.71,2.13,445.0
2020-09-16,20200916,70608238,38172,32379722344,460.0,462.0,455.5,+,13.0,48995557.0,26391713.0,22603844.0,612000,230000,382000,234000,975000.0,741000.0,23219844,26.11,6.9,2.07,458.0
2020-09-17,20200917,44420506,26718,20006793320,453.0,455.0,446.5,X,0.0,12077459.0,29809599.0,-17732140.0,98518,1292000,-1193482,-1186000,370000.0,1556000.0,-20111622,25.57,6.76,2.12,448.5
2020-09-18,20200918,52999922,20849,23598268654,447.0,449.5,443.0,-,4.5,30306674.0,40191202.0,-9884528.0,18000,656000,-638000,307000,482000.0,175000.0,-10215528,25.31,6.69,2.14,444.0
2020-09-21,20200921,40193920,25834,17842486882,443.5,450.0,440.0,-,4.0,11894315.0,25955236.0,-14060921.0,18758,890000,-871242,-2173984,197000.0,2370984.0,-17106147,25.09,6.63,2.16,440.0
2020-09-22,20200922,36842639,22692,16140184501,440.0,441.0,436.0,-,3.0,12124969.0,19680276.0,-7555307.0,97000,843435,-746435,-1646985,226000.0,1872985.0,-9948727,24.91,6.59,2.17,437.0
2020-09-23,20200923,47426963,27828,20592831368,436.0,438.5,432.0,-,3.5,18221463.0,30557354.0,-12335891.0,117000,3466227,-3349227,-2397975,729000.0,3126975.0,-18083093,24.71,6.53,2.19,433.5
2020-09-24,20200924,82510381,54922,35076048246,425.5,429.0,423.0,-,10.5,16521474.0,57543979.0,-41022505.0,312000,33000,279000,-624000,713000.0,1337000.0,-41367505,24.12,6.38,2.25,423.0
2020-09-25,20200925,41263269,23290,17522224043,427.0,428.0,421.0,+,1.0,20171280.0,19241365.0,929915.0,217000,609000,-392000,-1226000,494000.0,1720000.0,-688085,24.17,6.39,2.24,424.0
2020-09-28,20200928,34427479,19286,14758341446,427.0,431.5,424.5,+,7.5,19208272.0,15105441.0,4102831.0,407000,42000,365000,-23000,364000.0,387000.0,4444831,24.6,6.5,2.2,431.5
2020-09-29,20200929,42730502,18647,18419905574,432.5,435.0,428.0,-,0.5,29830359.0,27636047.0,2194312.0,51000,4000,47000,-46000,336000.0,382000.0,2195312,24.57,6.5,2.2,431.0
2020-09-30,20200930,28859204,14203,12496613056,430.5,435.0,430.5,+,2.0,18642103.0,15426768.0,3215335.0,56000,13000,43000,236010,565000.0,328990.0,3494345,24.69,6.53,2.19,433.0
2020-10-05,20201005,33238832,18148,14450407588,438.0,438.0,431.5,-,0.5,19706246.0,16258160.0,3448086.0,50000,40000,10000,1123000,1274000.0,151000.0,4581086,24.66,6.52,2.2,432.5
2020-10-06,20201006,36276395,20189,15935558262,441.5,442.0,437.5,+,7.0,26526763.0,13670705.0,12856058.0,114000,18000,96000,-102000,430000.0,532000.0,12850058,25.06,6.62,2.16,439.5
2020-10-07,20201007,44691239,24438,19693987093,435.0,445.0,435.0,+,3.5,30218474.0,22717325.0,7501149.0,74000,54000,20000,324000,718000.0,394000.0,7845149,25.26,6.68,2.14,443.0
2020-10-08,20201008,60853811,37378,27461867933,450.0,454.0,448.5,+,10.0,40444283.0,11507227.0,28937056.0,640000,39000,601000,134000,991000.0,857000.0,29672056,25.83,6.83,2.1,453.0
2020-10-12,20201012,67645223,36118,31061721030,458.0,462.0,457.5,+,7.0,44432709.0,26686443.0,17746266.0,202000,158000,44000,-92000,1236000.0,1328000.0,17698266,26.23,6.93,2.07,460.0
2020-10-13,20201013,46303738,25938,21346346714,465.0,465.0,456.5,+,2.0,27022150.0,14839269.0,12182881.0,621000,281000,340000,-219000,260000.0,479000.0,12303881,26.34,6.96,2.06,462.0
2020-10-14,20201014,52677241,22599,24157138176,460.5,461.0,457.0,-,3.0,35308321.0,42415000.0,-7106679.0,381000,152000,229000,-636000,381000.0,1017000.0,-7513679,26.17,6.92,2.07,459.0
2020-10-15,20201015,49987278,23794,22668836399,456.0,456.5,450.0,-,6.0,22777537.0,34963262.0,-12185725.0,182000,58000,124000,-272000,928000.0,1200000.0,-12333725,25.83,6.83,2.1,453.0
2020-10-16,20201016,48274801,26602,21775749575,451.0,456.0,448.5,-,4.0,24498896.0,26384498.0,-1885602.0,96000,463000,-367000,-1307995,312000.0,1619995.0,-3560597,25.6,6.77,2.12,449.0
2020-10-19,20201019,34846906,17112,15854021670,453.0,457.5,451.0,+,8.5,26325016.0,16048941.0,10276075.0,36000,175000,-139000,-1239000,190000.0,1429000.0,8898075,26.08,6.9,2.08,457.5
2020-10-20,20201020,26567638,12725,12065806730,455.5,457.0,451.0,-,6.5,15739377.0,18647819.0,-2908442.0,12000,135000,-123000,-407000,335000.0,742000.0,-3438442,25.71,6.8,2.11,451.0
2020-10-21,20201021,29906921,15490,13561798906,453.5,456.0,451.0,+,2.0,23125206.0,14988441.0,8136765.0,30000,78000,-48000,-3908000,500000.0,4408000.0,4180765,25.83,6.83,2.1,453.0
2020-10-22,20201022,25285547,10354,11435937453,450.0,455.0,449.5,+,2.0,20668207.0,14980608.0,5687599.0,225000,255000,-30000,-602000,47000.0,649000.0,5055599,25.94,6.86,2.09,455.0
2020-10-23,20201023,18777385,9909,8516604326,458.0,458.0,451.5,-,3.0,10115272.0,12059048.0,-1943776.0,181000,202000,-21000,299000,422000.0,123000.0,-1665776,25.77,6.81,2.1,452.0
2020-10-26,20201026,15800622,17664,7136001014,455.0,455.0,450.0,-,2.0,5815902.0,11449534.0,-5633632.0,75000,114000,-39000,-338000,52000.0,390000.0,-6010632,25.66,6.78,2.11,450.0
2020-10-27,20201027,31795010,30644,14213282507,447.5,448.5,445.5,-,3.0,17661333.0,25289475.0,-7628142.0,48000,26000,22000,-727963,209000.0,936963.0,-8334105,25.48,6.74,2.13,447.0
2020-10-28,20201028,26221663,35598,11660544725,445.0,447.0,443.0,-,3.0,8914033.0,17042518.0,-8128485.0,73000,253000,-180000,-2944460,236000.0,3180460.0,-11252945,25.31,6.69,2.14,444.0
2020-10-29,20201029,43075387,55027,18832675652,436.5,439.5,435.5,-,7.0,10366536.0,31940383.0,-21573847.0,27000,42000,-15000,-887000,486000.0,1373000.0,-22475847,24.91,6.59,2.17,437.0
2020-10-30,20201030,49770771,46871,21614729093,437.0,437.0,432.0,-,5.0,19943461.0,39095735.0,-19152274.0,30000,46000,-16000,-1379998,249000.0,1628998.0,-20548272,24.63,6.51,2.2,432.0
2020-11-02,20201102,34539576,35704,14901775161,433.0,435.5,428.0,+,3.5,15352921.0,15658867.0,-305946.0,83000,70000,13000,141410,817000.0,675590.0,-151536,24.83,6.56,2.18,435.5
2020-11-03,20201103,31461727,21031,13852498196,439.5,443.0,438.0,+,5.5,17260373.0,14721868.0,2538505.0,91000,20000,71000,227000,577000.0,350000.0,2836505,25.14,6.65,2.15,441.0
2020-11-04,20201104,37929652,30087,16969841989,444.5,451.5,443.0,+,9.0,19648336.0,10790693.0,8857643.0,122000,0,122000,799495,1437495.0,638000.0,9779138,25.66,6.78,2.11,450.0
2020-11-05,20201105,36539446,24764,16404944484,451.5,451.5,445.5,+,1.0,27496646.0,15657672.0,11838974.0,184000,30000,154000,-69000,601000.0,670000.0,11923974,26.24,7.21,1.91,451.0
2020-11-06,20201106,32644190,20999,14788989058,455.0,455.5,450.0,+,1.5,25339558.0,9831805.0,15507753.0,0,117000,-117000,-594000,365000.0,959000.0,14796753,25.8,6.82,2.1,452.5
2020-11-09,20201109,43415670,27868,19865414906,458.0,460.0,454.0,+,6.0,29901614.0,13948175.0,15953439.0,0,170000,-170000,835721,1536726.0,701005.0,16619160,26.14,6.91,2.07,458.5
2020-11-10,20201110,36786882,31009,16610287996,452.0,454.5,448.5,-,7.5,15265965.0,26260335.0,-10994370.0,115000,96000,19000,-1133151,315000.0,1448151.0,-12108521,25.71,6.8,2.11,451.0
2020-11-11,20201111,40355804,23150,18326545251,448.5,457.0,448.5,+,6.0,27909426.0,23623244.0,4286182.0,0,159000,-159000,2410643,2893643.0,483000.0,6537825,26.05,6.89,2.08,457.0
2020-11-12,20201112,57993774,28011,26690353577,463.0,463.5,457.5,+,1.0,45648543.0,32061908.0,13586635.0,64000,143000,-79000,52855,614847.0,561992.0,13560490,26.11,6.9,2.07,458.0
2020-11-13,20201113,31483881,21663,14478873331,459.0,462.0,456.5,+,4.0,18406073.0,13192792.0,5213281.0,12000,661000,-649000,552933,933996.0,381063.0,5117214,24.39,6.7,2.06,462.0
2020-11-16,20201116,83380911,67363,39658459663,470.0,484.5,469.0,+,22.0,43983529.0,18261993.0,25721536.0,126000,305000,-179000,1788735,2957735.0,1169000.0,27331271,25.55,7.02,1.96,484.0
2020-11-17,20201117,75763870,68560,37446278783,502.0,506.0,485.5,+,1.5,32785453.0,33894855.0,-1109402.0,22000,521864,-499864,-1060989,885000.0,1945989.0,-2670255,25.63,7.04,1.96,485.5
2020-11-18,20201118,56607501,38186,27883387314,490.0,497.0,486.5,+,11.5,38170313.0,30652891.0,7517422.0,4000,126000,-122000,-1052000,582000.0,1634000.0,6343422,26.24,7.21,1.91,497.0
2020-11-19,20201119,47345316,40198,23320435165,499.0,499.0,490.0,-,7.0,20847340.0,36008323.0,-15160983.0,2000,618000,-616000,646236,1234000.0,587764.0,-15130747,25.87,7.11,1.94,490.0
2020-11-20,20201120,35242579,30557,17191897556,486.0,490.0,486.0,-,2.0,16977693.0,27312572.0,-10334879.0,136000,161000,-25000,852004,1092000.0,239996.0,-9507875,25.77,7.08,1.95,488.0
2020-11-23,20201123,43708352,26794,21661263304,494.5,498.5,492.0,+,8.5,26564962.0,24812832.0,1752130.0,130000,167000,-37000,89043,1018000.0,928957.0,1804173,26.21,7.2,1.91,496.5
2020-11-24,20201124,38630079,34407,19113408398,499.5,500.0,491.5,-,4.5,13864254.0,24968713.0,-11104459.0,118000,13000,105000,498909,1486000.0,987091.0,-10500550,25.98,7.14,1.93,492.0
2020-11-25,20201125,47179640,40066,23142083458,495.0,495.5,487.0,-,5.0,20802443.0,33451754.0,-12649311.0,88000,480000,-392000,-648974,690000.0,1338974.0,-13690285,25.71,7.07,1.95,487.0
2020-11-26,20201126,31844322,19587,15606951086,489.0,493.5,488.0,+,2.0,18334703.0,25221350.0,-6886647.0,49000,199000,-150000,466000,764000.0,298000.0,-6570647,25.82,7.09,1.94,489.0
2020-11-27,20201127,35196829,21314,17205872680,487.5,492.0,486.5, ,0.0,19782530.0,25696536.0,-5914006.0,12000,206000,-194000,-133998,560000.0,693998.0,-6242004,25.82,7.09,1.94,489.0
2020-11-30,20201130,149311778,49362,72095050187,493.0,493.5,480.5,-,8.5,106985305.0,140411953.0,-33426648.0,56600,99000,-42400,1225960,1740938.0,514978.0,-32243088,25.37,6.97,1.98,480.5
2020-12-01,20201201,38341265,24827,18719729411,489.5,490.0,483.5,+,9.5,22858757.0,22271709.0,587048.0,246300,35000,211300,396996,905000.0,508004.0,1195344,25.87,7.11,1.94,490.0
2020-12-02,20201202,60208035,35624,29970556095,499.5,500.0,493.5,+,9.0,43688185.0,33219452.0,10468733.0,123300,17000,106300,-415004,779996.0,1195000.0,10160029,26.35,7.24,1.9,499.0
2020-12-03,20201203,36919644,25651,18369786608,499.5,499.5,495.0,-,2.0,20650859.0,25535387.0,-4884528.0,28000,15000,13000,-57000,593000.0,650000.0,-4928528,26.24,7.21,1.91,497.0
2020-12-04,20201204,54471042,35708,27307472890,498.5,505.0,497.5,+,6.0,32960515.0,14229016.0,18731499.0,259000,182500,76500,-340482,746518.0,1087000.0,18467517,26.56,7.3,1.89,503.0
2020-12-07,20201207,45493551,34767,23243392840,512.0,515.0,506.0,+,11.0,22961800.0,21641804.0,1319996.0,1327000,68700,1258300,-409984,648000.0,1057984.0,2168312,27.14,7.46,1.85,514.0
2020-12-08,20201208,41830257,35895,21673267551,514.0,525.0,509.0,+,10.0,17456779.0,16412743.0,1044036.0,2471000,108000,2363000,-229000,558000.0,787000.0,3178036,27.67,7.6,1.81,524.0
2020-12-09,20201209,46831705,31749,24416275048,521.0,524.0,520.0,-,4.0,24178399.0,37259274.0,-13080875.0,1725900,600000,1125900,-24266,384000.0,408266.0,-11979241,27.46,7.54,1.83,520.0
2020-12-10,20201210,43991133,49079,22516917355,511.0,515.0,510.0,-,8.0,15470238.0,27536862.0,-12066624.0,1468500,146000,1322500,-1289949,943000.0,2232949.0,-12034073,27.03,7.43,1.86,512.0
2020-12-11,20201211,51296611,50929,26259941709,517.0,517.0,505.0,+,4.0,23322820.0,24984778.0,-1661958.0,1955300,135000,1820300,-553729,1009000.0,1562729.0,-395387,27.24,7.49,1.84,516.0
2020-12-14,20201214,30809747,33415,15703026732,512.0,513.0,508.0,-,8.0,8905207.0,17384808.0,-8479601.0,707600,194000,513600,-416153,600000.0,1016153.0,-8382154,26.82,7.37,1.87,508.0
2020-12-15,20201215,43059899,43967,21780400998,507.0,510.0,504.0,-,4.0,21716248.0,29724717.0,-8008469.0,871700,34000,837700,-620095,460000.0,1080095.0,-7790864,26.61,7.31,1.88,504.0
2020-12-16,20201216,53661282,30574,27504184031,509.0,515.0,507.0,+,8.0,38058740.0,30099115.0,7959625.0,377000,14000,363000,-155000,1468000.0,1623000.0,8167625,27.03,7.43,1.86,512.0
2020-12-17,20201217,39285785,34785,20052530030,515.0,515.0,508.0,X,0.0,24077670.0,24921158.0,-843488.0,114000,588210,-474210,-237773,339000.0,576773.0,-1555471,26.82,7.37,1.87,508.0
2020-12-18,20201218,40625502,20638,20690792789,508.0,512.0,507.0,+,2.0,33665217.0,24614854.0,9050363.0,137000,1851490,-1714490,-698176,38000.0,736176.0,6637697,26.93,7.4,1.86,510.0
2020-12-21,20201221,35153138,21765,18033402498,512.0,517.0,508.0,+,6.0,23063475.0,15493357.0,7570118.0,458000,141000,317000,-544901,319010.0,863911.0,7342217,27.24,7.49,1.84,516.0
2020-12-22,20201222,25632245,25973,13125205685,512.0,516.0,509.0,-,7.0,11451343.0,14964909.0,-3513566.0,99800,21000,78800,-253619,240000.0,493619.0,-3688385,26.87,7.38,1.87,509.0
2020-12-23,20201223,18320849,16428,9321219765,508.0,511.0,506.0, ,0.0,8661153.0,10606185.0,-1945032.0,61000,74000,-13000,175000,382000.0,207000.0,-1783032,26.87,7.38,1.87,509.0
2020-12-24,20201224,15218008,12743,7759366699,511.0,512.0,508.0,+,1.0,8628871.0,6392459.0,2236412.0,44970,19000,25970,266765,336000.0,69235.0,2529147,26.93,7.4,1.86,510.0
2020-12-25,20201225,12581145,14988,6449612552,514.0,515.0,510.0,+,1.0,4443594.0,953039.0,3490555.0,0,420000,-420000,578690,639000.0,60310.0,3649245,26.98,7.41,1.86,511.0
2020-12-28,20201228,39978821,43603,19128832587,477.0,485.5,475.0,-,3.0,12348031.0,6919150.0,5428881.0,44000,18000,26000,557170,638170.0,81000.0,6012051,27.19,7.47,1.84,475.0
2020-12-29,20201229,20226736,17187,10409159045,515.0,517.0,513.0, ,0.0,13627823.0,9375044.0,4252779.0,325820,414000,-88180,-1276000,166000.0,1442000.0,2888599,27.19,7.47,1.84,515.0
2020-12-30,20201230,46705107,33173,24306881615,516.0,525.0,514.0,+,10.0,33094537.0,17455592.0,15638945.0,260000,3000,257000,2340998,3814998.0,1474000.0,18236943,27.72,7.62,1.81,525.0
2020-12-31,20201231,31173332,25138,16437646054,526.0,530.0,524.0,+,5.0,18676699.0,14068882.0,4607817.0,458000,39000,419000,145827,628000.0,482173.0,5172644,27.98,7.69,1.79,530.0
2021-01-04,20210104,39489959,33316,21127581248,530.0,540.0,528.0,+,6.0,23470657.0,11007351.0,12463306.0,132110,165000,-32890,865012,1539000.0,673988.0,13295428,28.3,7.78,1.77,536.0
2021-01-05,20210105,34839391,28512,18761831567,536.0,542.0,535.0,+,6.0,21259474.0,18243070.0,3016404.0,233430,55000,178430,-450512,588000.0,1038512.0,2744322,28.62,7.86,1.75,542.0
2021-01-06,20210106,55614434,55462,30572783229,555.0,555.0,541.0,+,7.0,27716986.0,22567319.0,5149667.0,181000,76000,105000,-4162805,811000.0,4973805.0,1091862,28.99,7.96,1.73,549.0
2021-01-07,20210107,53392763,47905,30018630685,554.0,570.0,553.0,+,16.0,24724694.0,23225315.0,1499379.0,206960,282000,-75040,2060204,2421000.0,360796.0,3484543,29.83,8.2,1.68,565.0
2021-01-08,20210108,62957148,56426,36339702855,580.0,580.0,571.0,+,15.0,31558099.0,31244858.0,313241.0,368630,181000,187630,1175881,1593000.0,417119.0,1676752,30.62,8.41,1.64,580.0
2021-01-11,20210111,52771778,49539,30535694908,577.0,584.0,574.0,+,4.0,24509451.0,31676405.0,-7166954.0,984000,633000,351000,-432925,1024000.0,1456925.0,-7248879,30.83,8.47,1.63,584.0
2021-01-12,20210112,52605212,59595,30958142918,583.0,597.0,582.0,+,7.0,17582889.0,26215909.0,-8633020.0,2484000,320000,2164000,766041,1839000.0,1072959.0,-5702979,31.2,8.57,1.61,591.0
2021-01-13,20210113,75707681,59966,45419255149,595.0,605.0,593.0,+,14.0,43111056.0,50404601.0,-7293545.0,254000,514599,-260599,1951223,2232000.0,280777.0,-5602921,31.94,8.78,1.57,605.0
2021-01-14,20210114,90309708,111849,53477747672,587.0,597.0,587.0,-,13.0,29812664.0,61064697.0,-31252033.0,480000,2323000,-1843000,-44783,1028000.0,1072783.0,-33139816,31.26,8.59,1.6,592.0
2021-01-15,20210115,100998199,105961,61876473170,621.0,625.0,601.0,+,9.0,49815093.0,41645018.0,8170075.0,229500,209000,20500,411324,1756000.0,1344676.0,8601899,31.73,8.72,1.58,601.0
2021-01-18,20210118,50388664,49008,30406611574,608.0,608.0,594.0,+,6.0,21751751.0,24496257.0,-2744506.0,1110500,442000,668500,519039,1232000.0,712961.0,-1556967,32.05,8.81,1.57,607.0
2021-01-19,20210119,52947466,55490,32934404720,618.0,632.0,613.0,+,20.0,23261026.0,18048877.0,5212149.0,158000,264000,-106000,1084271,1778989.0,694718.0,6190420,33.1,9.1,1.52,627.0
2021-01-20,20210120,95484470,95577,61279319857,633.0,650.0,631.0,+,20.0,48521812.0,53977020.0,-5455208.0,292000,482219,-190219,-651772,1282005.0,1933777.0,-6297199,34.16,9.39,1.47,647.0
2021-01-21,20210121,97590371,115004,64624578866,640.0,679.0,640.0,+,26.0,30692276.0,48606881.0,-17914605.0,553000,1922000,-1369000,1379690,2766000.0,1386310.0,-17903915,35.53,9.76,1.41,673.0
2021-01-22,20210122,134238314,235186,88023707664,649.0,665.0,649.0,-,24.0,20293027.0,81376781.0,-61083754.0,2044000,588000,1456000,2075060,4324000.0,2248940.0,-57552694,34.27,9.42,1.46,649.0
2021-01-25,20210125,98608285,154134,62583576696,642.0,646.0,626.0,-,16.0,22873490.0,50456961.0,-27583471.0,2799600,42000,2757600,1265496,2587000.0,1321504.0,-23560375,33.42,9.18,1.5,633.0
2021-01-26,20210126,114797609,177764,71638808826,632.0,640.0,610.0,-,16.0,41147162.0,56315341.0,-15168179.0,406000,90000,316000,-2197254,1884000.0,4081254.0,-17049433,32.58,8.95,1.54,617.0
2021-01-27,20210127,72823691,77274,44931754892,618.0,625.0,611.0,-,2.0,33637574.0,40251018.0,-6613444.0,422000,74000,348000,980692,1816605.0,835913.0,-5284752,32.47,8.92,1.54,615.0
2021-01-28,20210128,104181514,157835,62647021616,600.0,608.0,598.0,-,14.0,35278955.0,54873943.0,-19594988.0,637000,0,637000,980082,2868025.0,1887943.0,-17977906,31.73,8.72,1.58,601.0
2021-01-29,20210129,96875889,129394,58399782288,619.0,619.0,591.0,-,10.0,42681652.0,60166783.0,-17485131.0,132000,29000,103000,-199997,1999997.0,2199994.0,-17582128,31.2,8.57,1.61,591.0
2021-02-01,20210201,70161939,81346,42004241697,595.0,612.0,587.0,+,20.0,28364043.0,22805433.0,5558610.0,510000,479000,31000,300432,1117431.0,816999.0,5890042,32.26,8.86,1.55,611.0
2021-02-02,20210202,80724207,82687,50938461582,629.0,638.0,622.0,+,21.0,32287358.0,24199785.0,8087573.0,164000,462000,-298000,-1659906,1007156.0,2667062.0,6129667,33.37,9.17,1.5,632.0
2021-02-03,20210203,59763227,56515,37926170035,638.0,642.0,630.0,-,2.0,28000093.0,31724267.0,-3724174.0,5000,326000,-321000,-928733,497224.0,1425957.0,-4973907,33.26,9.14,1.51,630.0
2021-02-04,20210204,47547873,44668,29765963971,626.0,632.0,620.0,-,3.0,21182850.0,29143776.0,-7960926.0,82000,63000,19000,-514192,841631.0,1355823.0,-8456118,33.1,9.1,1.52,627.0
2021-02-05,20210205,57350831,51140,36435290641,638.0,641.0,631.0,+,5.0,23488116.0,30550049.0,-7061933.0,85000,72217,12783,109063,860137.0,751074.0,-6940087,33.37,9.17,1.5,632.0
2021-02-17,20210217,115578402,91925,76728732025,663.0,668.0,660.0,+,31.0,67182025.0,58221739.0,8960286.0,169000,31000,138000,3035669,3194948.0,159279.0,12133955,35.01,9.62,1.43,663.0
2021-02-18,20210218,54520341,49914,36024245089,664.0,665.0,656.0,-,3.0,25335505.0,33252172.0,-7916667.0,490000,24000,466000,69992,1345000.0,1275008.0,-7380675,34.85,9.57,1.44,660.0
2021-02-19,20210219,51651844,63171,33676514428,656.0,657.0,647.0,-,8.0,18679874.0,30439280.0,-11759406.0,447000,15000,432000,-93628,579000.0,672628.0,-11421034,34.42,9.46,1.46,652.0
2021-02-22,20210222,39512078,47116,25885948680,660.0,662.0,650.0,-,2.0,19578479.0,22254354.0,-2675875.0,277000,124000,153000,-278748,692000.0,970748.0,-2801623,34.32,9.43,1.46,650.0
2021-02-23,20210223,52868029,73349,33779796222,641.0,643.0,633.0,-,9.0,21862090.0,29474346.0,-7612256.0,405000,143000,262000,-1243558,1386000.0,2629558.0,-8593814,33.84,9.3,1.48,641.0
2021-02-24,20210224,80010637,138264,50333904697,627.0,636.0,625.0,-,16.0,36480946.0,52636247.0,-16155301.0,206000,550000,-344000,-1631722,845000.0,2476722.0,-18131023,33.0,9.07,1.52,625.0
2021-02-25,20210225,45279276,46506,28634410089,636.0,636.0,628.0,+,10.0,26221370.0,24210098.0,2011272.0,268000,5000,263000,-915011,255000.0,1170011.0,1359261,33.53,9.21,1.5,635.0
2021-02-26,20210226,137933162,212428,84194194399,611.0,618.0,606.0,-,29.0,49746750.0,113497446.0,-63750696.0,1780000,221000,1559000,-544033,1883000.0,2427033.0,-62735729,30.35,8.5,1.57,606.0
2021-03-02,20210302,57792973,71325,35565213485,621.0,622.0,609.0,+,3.0,32160234.0,34638120.0,-2477886.0,453000,101000,352000,-671576,553000.0,1224576.0,-2797462,30.5,8.54,1.56,609.0
2021-03-03,20210303,61171387,57677,37550028241,609.0,622.0,601.0,+,13.0,35188890.0,38849781.0,-3660891.0,650000,223000,427000,3878317,4216500.0,338183.0,644426,31.15,8.72,1.53,622.0
2021-03-04,20210304,75508388,143916,45662897489,609.0,611.0,601.0,-,21.0,20226221.0,55125596.0,-34899375.0,680000,154000,526000,106375,2008997.0,1902622.0,-34267000,30.1,8.43,1.58,601.0
2021-03-05,20210305,85579527,127693,50968119396,588.0,605.0,584.0, ,0.0,27323019.0,49636114.0,-22313095.0,1196000,5000,1191000,-246272,1867000.0,2113272.0,-21368367,30.1,8.43,1.58,601.0
2021-03-08,20210308,47676630,84570,28737004484,608.0,610.0,598.0,-,3.0,19224612.0,29685221.0,-10460609.0,253000,52000,201000,-18573,1284000.0,1302573.0,-10278182,29.94,8.38,1.59,598.0
2021-03-09,20210309,74471341,119867,43957092621,585.0,595.0,585.0,-,3.0,26676860.0,46063077.0,-19386217.0,1019000,153000,866000,1573730,2891000.0,1317270.0,-16946487,29.79,8.34,1.6,595.0
2021-03-10,20210310,41735443,54196,24904320192,601.0,601.0,593.0,+,2.0,21670586.0,23847403.0,-2176817.0,170000,97000,73000,-1185061,690000.0,1875061.0,-3288878,29.89,8.37,1.59,597.0
2021-03-11,20210311,55462783,47948,33584884382,596.0,612.0,595.0,+,12.0,28040410.0,29278299.0,-1237889.0,215000,80000,135000,988385,1924991.0,936606.0,-114504,30.5,8.54,1.56,609.0
2021-03-12,20210312,33876990,36145,20780886905,615.0,618.0,609.0,+,5.0,15847169.0,13329523.0,2517646.0,135000,42000,93000,-534007,332993.0,867000.0,2076639,30.75,8.61,1.55,614.0
2021-03-15,20210315,29767904,26753,18194081208,614.0,614.0,609.0,-,3.0,17549369.0,19851046.0,-2301677.0,108000,170000,-62000,-804259,144000.0,948259.0,-3167936,30.6,8.57,1.55,611.0
2021-03-16,20210316,37780820,37573,23074187740,610.0,613.0,607.0,+,2.0,18849962.0,24012988.0,-5163026.0,157000,122000,35000,27648,482072.0,454424.0,-5100378,30.7,8.59,1.55,613.0
2021-03-17,20210317,43942131,68585,26638906800,612.0,612.0,602.0,X,0.0,14801393.0,34185407.0,-19384014.0,59000,44000,15000,-395365,1333000.0,1728365.0,-19764379,30.25,8.47,1.57,604.0
2021-03-18,20210318,30223846,31677,18286667342,606.0,609.0,602.0,-,2.0,15228265.0,19677320.0,-4449055.0,76000,85000,-9000,829387,1212000.0,382613.0,-3628668,30.15,8.44,1.58,602.0
2021-03-19,20210319,74960854,106938,44407634402,594.0,598.0,591.0,-,11.0,35137671.0,57653373.0,-22515702.0,406429,1578000,-1171571,-595610,1041000.0,1636610.0,-24282883,29.59,8.29,1.61,591.0
2021-03-22,20210322,35931375,55005,21250445678,588.0,598.0,586.0,+,2.0,14110011.0,22872692.0,-8762681.0,137000,37000,100000,517566,1175000.0,657434.0,-8145115,29.69,8.31,1.6,593.0
2021-03-23,20210323,31933358,36423,19057386513,597.0,603.0,593.0,+,1.0,18318348.0,20667266.0,-2348918.0,96000,7000,89000,-538594,777000.0,1315594.0,-2798512,29.74,8.33,1.6,594.0
